Name, ,Image,Pass,ClusterID,lw_mean,lw_sd,mw_mean,mw_sd,sw_mean,sw_sd,lum_mean,lum_sd,Area,Coverage (pc),RNL X,RNL Y,RNL Saturation,Dmax Chromaticity,Dmax channel
Yasuhikotakia_modesta_C_8,1,Yasuhikotakia_modesta_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.338396938,0.105292833,0.321540513,0.095120982,0.293191771,0.0850585,0.329514106,0.099470348,17121,100.0,0.590009902,-0.740443652,0.946767388,0.071573742,lw:sw
Yasuhikotakia_modesta_C_9,1,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.223064054,0.031106172,0.206816789,0.026814566,0.181414283,0.024318019,0.214502242,0.028273933,7550,45.11233139,0.873255273,-1.063354569,1.375971552,0.102971574,lw:sw
Yasuhikotakia_modesta_C_9,2,Yasuhikotakia_modesta_C_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.156965335,0.019096994,0.142665933,0.018469915,0.125801757,0.023657513,0.149429986,0.01709504,9186,54.88766861,1.102967965,-1.110295478,1.565022166,0.110209353,lw:sw
Yasuhikotakia_modesta_P_11,1,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.215631214,0.048466841,0.199118798,0.037904881,0.175248854,0.032426336,0.206929413,0.04261744,10214,68.74874115,0.919932495,-1.059483933,1.403132923,0.103311381,lw:sw
Yasuhikotakia_modesta_P_11,2,Yasuhikotakia_modesta_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.133820967,0.014758687,0.126287512,0.014055745,0.11226766,0.015712291,0.129850658,0.01336249,4643,31.251262665,0.669057242,-0.915899346,1.134243891,0.087583512,lw:sw
Yasuhikotakia_modesta_P_12,1,Yasuhikotakia_modesta_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.327763773,0.050714095,0.300574721,0.05974018,0.274670676,0.068406983,0.313435972,0.05463673,14888,100.0,0.999939737,-0.866393042,1.323070815,0.088130911,lw:sw
Yasuhikotakia_modesta_P_13,1,Yasuhikotakia_modesta_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.197265526,0.045604105,0.18738967,0.042816845,0.18122393,0.0449655,0.1920611,0.043788371,17661,100.0,0.593062858,-0.39668829,0.713502035,0.042383204,lw:sw
Yasuhikotakia_modesta_P_14,1,Yasuhikotakia_modesta_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.370773371,0.077603981,0.339978153,0.068991586,0.305153635,0.068491259,0.354545168,0.072561695,13583,100.0,1.001243272,-0.971972742,1.395427928,0.097081098,lw:sw
Yasuhikotakia_modesta_P_15,1,Yasuhikotakia_modesta_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,8,1,0.327323819,0.073752498,0.32221171,0.071372894,0.31273415,0.073440375,0.324629883,0.071514016,14679,100.0,0.181764167,-0.236438198,0.29823017,0.022794294,lw:sw
Yasuhikotakia_modesta_P_16,1,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.28504581,0.045766754,0.265617432,0.040744654,0.23780293,0.039350254,0.274807616,0.041948065,12322,62.475280762,0.815141285,-0.923947722,1.232126092,0.090356686,lw:sw
Yasuhikotakia_modesta_P_16,2,Yasuhikotakia_modesta_P_16_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.20493755,0.017338987,0.178017778,0.026836383,0.153426118,0.03696136,0.190751628,0.019820035,7401,37.524719238,1.626081311,-1.421258493,2.159656485,0.143740665,lw:sw
Yasuhikotakia_modesta_P_17,1,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.337114675,0.035432649,0.322347588,0.03222311,0.298312605,0.036186233,0.329332871,0.03230876,9975,62.558795929,0.517225155,-0.62904735,0.814384694,0.061064532,lw:sw
Yasuhikotakia_modesta_P_17,2,Yasuhikotakia_modesta_P_17_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.255647784,0.019560024,0.241183432,0.022734474,0.223051043,0.030412478,0.248025511,0.019459558,5970,37.441204071,0.67253516,-0.685508422,0.960325642,0.068094466,lw:sw
Yasuhikotakia_modesta_P_18,1,Yasuhikotakia_modesta_P_18_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,8,1,0.338517489,0.054314281,0.310839523,0.048942398,0.277413425,0.053042235,0.323932047,0.049373254,18313,100.0,0.984954097,-0.999873705,1.403524848,0.099206035,lw:sw
Yasuhikotakia_modesta_P_19,1,Yasuhikotakia_modesta_P_19_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.534829993,0.118876993,0.487894793,0.10517837,0.443358029,0.101813898,0.510096525,0.109717152,16311,100.0,1.060589215,-0.919718005,1.403827158,0.093511638,lw:sw
Yasuhikotakia_modesta_P_20,1,Yasuhikotakia_modesta_P_20_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.199652652,0.054406885,0.184032875,0.045863842,0.166862292,0.040497792,0.191421506,0.049572396,15878,100.0,0.940679425,-0.892179831,1.296480864,0.089465274,lw:sw
Yasuhikotakia_modesta_P_21,1,Yasuhikotakia_modesta_P_21_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.310834766,0.062358925,0.305327251,0.068501422,0.302142019,0.080639054,0.307932468,0.064588628,19231,100.0,0.20643078,-0.131288948,0.244643526,0.014181201,lw:sw
Yasuhikotakia_modesta_P_22,1,Yasuhikotakia_modesta_P_22_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,8,1,0.197156381,0.044552484,0.164028036,0.034567256,0.139598886,0.027165338,0.179698752,0.039138308,16197,100.0,2.124199083,-1.66360903,2.698113554,0.170917878,lw:sw
Yasuhikotakia_modesta_P_23,1,Yasuhikotakia_modesta_P_23_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,7,1,0.15989006,0.036872586,0.14889755,0.030562868,0.138795953,0.026599861,0.154097226,0.033293071,15431,100.0,0.822475015,-0.689921607,1.073525488,0.070623017,lw:sw
Yasuhikotakia_modesta_P_24,1,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.164899807,0.028269674,0.14440875,0.02306098,0.124773512,0.018375215,0.154101648,0.025362437,9331,50.353462219,1.532184712,-1.37474527,2.058522419,0.138522578,lw:sw
Yasuhikotakia_modesta_P_24,2,Yasuhikotakia_modesta_P_24_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.10952444,0.010373506,0.097233845,0.010893856,0.087398459,0.01273239,0.103047674,0.010353338,9200,49.646537781,1.37443572,-1.089878538,1.754111962,0.1123586,lw:sw
Yasuhikotakia_modesta_P_25,1,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.446881808,0.085040916,0.44129692,0.095573098,0.408576884,0.094249492,0.443938741,0.089514385,12620,59.801925659,0.145218508,-0.500553114,0.521192705,0.044777059,lw:sw
Yasuhikotakia_modesta_P_25,2,Yasuhikotakia_modesta_P_25_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.28027892,0.040565251,0.272608239,0.038524629,0.254329505,0.045893889,0.276236688,0.037178481,8483,40.198074341,0.320425788,-0.515101105,0.606631547,0.048539106,lw:sw
Yasuhikotakia_modesta_P_26,1,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.548572569,0.073709212,0.422675668,0.058004756,0.321964337,0.047144098,0.482228766,0.064870496,3442,20.555389404,3.01049019,-2.61330015,3.986525914,0.260308586,lw:sw
Yasuhikotakia_modesta_P_26,2,Yasuhikotakia_modesta_P_26_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.277964433,0.073489286,0.223039893,0.053791962,0.182045005,0.040254564,0.249020884,0.062682027,13303,79.444610596,2.542003091,-2.050085547,3.26567458,0.208516217,lw:sw
Yasuhikotakia_modesta_P_27,1,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.482482271,0.044629538,0.42622434,0.035003407,0.369967601,0.034333214,0.452836066,0.037723517,6891,42.369651794,1.431587792,-1.313773574,1.943050336,0.131989779,lw:sw
Yasuhikotakia_modesta_P_27,2,Yasuhikotakia_modesta_P_27_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.31576807,0.062549055,0.288986892,0.052815214,0.260088161,0.046150137,0.301655211,0.056672605,9373,57.630348206,1.02337904,-0.963608972,1.405648217,0.096690643,lw:sw
Yasuhikotakia_modesta_P_28,1,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.550227048,0.104707851,0.440051186,0.083531592,0.360615498,0.069140042,0.492167726,0.093027495,8291,41.498573303,2.580078877,-2.039422699,3.288776665,0.2081716,lw:sw
Yasuhikotakia_modesta_P_28,2,Yasuhikotakia_modesta_P_28_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.289177458,0.065533703,0.239883715,0.050960479,0.205103233,0.039773022,0.263201172,0.057492532,11688,58.501426697,2.157990393,-1.647949482,2.715264266,0.170094093,lw:sw
