Name, ,Image,CAA:Sc,CAA:Jc,CAA:St,CAA:Jt,CAA:Hc,CAA:Qc,CAA:Ht,CAA:Qt,CAA:Scpl,CAA:Qcpl,CAA:C,CAA:Sc Hrz,CAA:Sc Vrt,CAA:Jc Hrz,CAA:Jc Vrt,CAA:St Hrz,CAA:St Vrt,CAA:Jt Hrz,CAA:Jt Vrt,CAA:Hc Hrz,CAA:Hc Vrt,CAA:Qc Hrz,CAA:Qc Vrt,CAA:Ht Hrz,CAA:Ht Vrt,CAA:Qt Hrz,CAA:Qt Vrt,CAA:Scpl Hrz,CAA:Scpl Vrt,CAA:Qcpl Hrz,CAA:Qcpl Vrt,CAA:C Hrz,CAA:C Vrt,CAA:PT,CAA:PT Hrz,CAA:PT Vrt,CAA:Asp,VCA:ML,VCA:sL,VCA:CVL,VCA:MDmax,VCA:sDmax,VCA:CVDmax,VCA:MSsat,VCA:sSsat,VCA:CVSsat,VCA:MSL,VCA:sSL,VCA:CVSL,VCA:MS,VCA:sS,VCA:CVS,VCA:ML Hrz,VCA:sL Hrz,VCA:CVL Hrz,VCA:ML Vrt,VCA:sL Vrt,VCA:CVL Vrt,VCA:MDmax Hrz,VCA:sDmax Hrz,VCA:CVDmax Hrz,VCA:MDmax Vrt,VCA:sDmax Vrt,VCA:CVDmax Vrt,VCA:MSsat Hrz,VCA:sSsat Hrz,VCA:CVSsat Hrz,VCA:MSsat Vrt,VCA:sSsat Vrt,VCA:CVSsat Vrt,VCA:MSL Hrz,VCA:sSL Hrz,VCA:CVSL Hrz,VCA:MSL Vrt,VCA:sSL Vrt,VCA:CVSL Vrt,VCA:MS Hrz,VCA:sS Hrz,VCA:CVS Hrz,VCA:MS Vrt,VCA:sS Vrt,VCA:CVS Vrt,BSA:BML,BSA:BsL,BSA:BCVL,BSA:BMDmax,BSA:BsDmax,BSA:BCVDmax,BSA:BMSsat,BSA:BsSsat,BSA:BCVSsat,BSA:BMSL,BSA:BsSL,BSA:BCVSL,BSA:BMS,BSA:BsS,BSA:BCVS,BSA:BML Hrz,BSA:BsL Hrz,BSA:BCVL Hrz,BSA:BML Vrt,BSA:BsL Vrt,BSA:BCVL Vrt,BSA:BMDmax Hrz,BSA:BsDmax Hrz,BSA:BCVDmax Hrz,BSA:BMDmax Vrt,BSA:BsDmax Vrt,BSA:BCVDmax Vrt,BSA:BMSsat Hrz,BSA:BsSsat Hrz,BSA:BCVSsat Hrz,BSA:BMSsat Vrt,BSA:BsSsat Vrt,BSA:BCVSsat Vrt,BSA:BMSL Hrz,BSA:BsSL Hrz,BSA:BCVSL Hrz,BSA:BMSL Vrt,BSA:BsSL Vrt,BSA:BCVSL Vrt,BSA:BMS Hrz,BSA:BsS Hrz,BSA:BCVS Hrz,BSA:BMS Vrt,BSA:BsS Vrt,BSA:BCVS Vrt
Botia_lohachata_P_1,1,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3.542649912,0.885662478,3.615769437,0.602628239,1.31758062,0.950433513,1.396423146,0.779358597,0.744145359,0.864896055,0.084290402,3.532715255,3.552470254,0.883178814,0.888117563,3.823060469,3.406153204,0.637176745,0.567692201,1.315684548,1.319445323,0.734297527,0.819817473,1.447563819,1.332387139,1.044196572,0.961114159,0.760177779,0.727904882,0.889247049,0.890465816,0.084002794,0.08458181,10.863746959,10.904365904,10.822873082,0.501875361,0.314620658,0.120957304,0.384454424,0.140653902,0.003464487,0.024631288,2.249536651,0.074266024,0.033013921,5.383531361,2.767107131,0.513994801,0.150163402,0.071226804,0.474328654,0.315905971,0.12116186,0.383537734,0.316297655,0.12176638,0.384974022,0.14067473,0.003485458,0.024776718,0.140684669,0.00350289,0.024898875,2.249186238,0.074237815,0.033006522,2.249625684,0.074617116,0.033168681,5.376579365,2.762979328,0.513891666,5.390579663,2.771262103,0.514093525,0.149993637,0.071172753,0.474505147,0.150335518,0.071281012,0.474146183,0.191603991,0.064871608,0.338571277,0.013140001,0.010748208,0.817976229,0.022153698,0.007111205,0.320994011,3.8981667,1.388905453,0.35629709,0.128420805,0.036386471,0.283337818,0.19528444,0.068542631,0.350988695,0.187900443,0.061936363,0.329623295,0.013085161,0.010837428,0.828222726,0.013195185,0.010877095,0.824323065,0.022394048,0.00767739,0.342831708,0.02191184,0.006614665,0.3018763,3.977049562,1.469693139,0.369543582,3.818788757,1.323503274,0.346576718,0.131049827,0.041469485,0.316440591,0.125775284,0.0307714,0.244653793
Botia_lohachata_P_10,1,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.54631517,0.773157585,1.0,1.0,0.538270471,0.77656014,0.0,,0.886578792,,0.023442967,1.54805467,1.544530931,0.774027335,0.772265466,1.0,1.0,1.0,1.0,0.539083871,0.537433694,inf,inf,0.0,0.0,0.0,0.0,0.887013668,0.886132733,inf,inf,0.016396612,0.030564784,41.656716418,59.988207547,31.717391304,0.654138987,0.395763016,0.126995568,0.320887912,0.158260169,0.000517608,0.003270617,2.578091126,0.011066603,0.004292557,4.782154004,0.0,0.0,0.038535421,0.0,0.0,0.395008472,0.126316702,0.319782261,0.394719676,0.126053514,0.319349456,0.158257094,0.000514841,0.003253197,0.158255917,0.000513769,0.003246443,2.578156879,0.011007446,0.004269502,2.578182045,0.010984511,0.004260564,4.782154004,0.0,0.0,4.782154004,0.0,0.0,0.038535421,0.0,0.0,0.038535421,0.0,0.0,0.234652758,,,0.002729735,,,0.00359477,,,4.782154004,,,0.038535421,,,0.234652758,,,0.234652758,,,0.002729735,,,0.002729735,,,0.00359477,,,0.00359477,,,4.782154004,,,4.782154004,,,0.038535421,,,0.038535421,,
Botia_lohachata_P_11,1,Botia_lohachata_P_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.720048388,0.860024194,1.0,1.0,0.609402998,0.879182683,0.0,,0.930012097,,0.028735095,1.726604466,1.71330887,0.863302233,0.856654435,1.0,1.0,1.0,1.0,0.611741564,0.606976107,inf,inf,0.0,0.0,0.0,0.0,0.931651116,0.928327217,inf,inf,0.024124948,0.033400762,33.800650936,40.450867052,28.93943662,0.582946967,0.478390307,0.164337469,0.343521737,0.184458277,0.001402814,0.007605046,2.89680693,0.033037306,0.011404732,6.033096184,0.0,0.0,0.053727982,0.0,0.0,0.480041538,0.163344309,0.340271196,0.481443916,0.162469703,0.337463404,0.184472372,0.001394336,0.007558508,0.184484343,0.00138687,0.007517549,2.897138883,0.032837647,0.011334509,2.897420807,0.032661822,0.011272723,6.033096184,0.0,0.0,6.033096184,0.0,0.0,0.053727982,0.0,0.0,0.053727982,0.0,0.0,0.292826258,,,0.005839309,,,0.008766626,,,6.033096184,,,0.053727982,,,0.292826258,,,0.292826258,,,0.005839309,,,0.005839309,,,0.008766626,,,0.008766626,,,6.033096184,,,6.033096184,,,0.053727982,,,0.053727982,,
Botia_lohachata_P_12,1,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.808355924,0.602785308,2.391246303,0.797082101,0.793044699,0.721860394,0.95417806,0.8685303,0.699933704,0.795195347,0.036713141,1.806508989,1.810221954,0.602169663,0.603407318,2.337630174,2.443105756,0.779210058,0.814368585,0.792233018,0.793862679,0.72112157,0.722604951,0.938347672,0.968903334,0.854120859,0.881933821,0.69068986,0.708887952,0.787621214,0.802269386,0.0367669,0.036658855,26.238203267,26.198376916,26.278538813,0.499236218,0.298513684,0.155754789,0.521767668,0.196848056,0.002615471,0.013286752,3.275836526,0.016583806,0.005062464,6.716843142,2.853259285,0.42479171,0.057680136,0.012749073,0.221030569,0.2960565,0.154915607,0.523263655,0.296229667,0.15498024,0.523175959,0.196779361,0.002572121,0.013071092,0.19678412,0.002575226,0.013086555,3.275359359,0.016077282,0.004908555,3.275392135,0.016113056,0.004919428,6.717748663,2.853417691,0.424758031,6.715928841,2.853098897,0.424825659,0.057687549,0.012740289,0.220849888,0.057672652,0.01275793,0.221212829,0.253481776,0.080494826,0.31755666,0.008424275,0.006332442,0.751689868,0.004825499,0.001673969,0.346900614,5.215509702,1.82254172,0.349446521,0.050442452,0.016822498,0.333498822,0.251810824,0.077988969,0.309712538,0.255174092,0.08290413,0.324892426,0.008531835,0.006312265,0.739848506,0.00831534,0.006350027,0.763652102,0.004873756,0.001646444,0.337818228,0.004776625,0.001699298,0.355752791,5.177718023,1.765785066,0.341035386,5.253784562,1.87711387,0.357287941,0.050657349,0.016705659,0.329777597,0.050224807,0.016935841,0.337200731
Botia_lohachata_P_13,1,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.328088472,0.664044236,1.0,1.0,0.412797046,0.595540252,0.0,,0.832022118,,0.020125014,1.330041838,1.326088508,0.665020919,0.663044254,1.0,1.0,1.0,1.0,0.414179455,0.411375495,inf,inf,0.0,0.0,0.0,0.0,0.832510459,0.831522127,inf,inf,0.01570568,0.024612248,48.68940754,62.671232877,39.630177515,0.612613576,0.369494807,0.155283904,0.420260043,0.163591479,0.010567537,0.064597108,2.729082867,0.139699841,0.0511893,6.681388108,0.0,0.0,0.286773038,0.0,0.0,0.367948412,0.1531117,0.416122736,0.367464131,0.152418619,0.414785026,0.163486243,0.010419712,0.063734485,0.163453286,0.010372545,0.063458775,2.727691665,0.137745636,0.050498976,2.727255986,0.137122112,0.050278416,6.681388108,0.0,0.0,6.681388108,0.0,0.0,0.286773038,0.0,0.0,0.286773038,0.0,0.0,0.322172565,,,0.061194012,,,0.048927358,,,6.681388108,,,0.286773038,,,0.322172565,,,0.322172565,,,0.061194012,,,0.061194012,,,0.048927358,,,0.048927358,,,6.681388108,,,6.681388108,,,0.286773038,,,0.286773038,,
Botia_lohachata_P_14,1,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.9595123,0.739878075,2.119251366,0.353208561,1.133202462,0.817432786,0.909203899,0.564920145,0.546543318,0.691176466,0.066685399,2.953252275,2.965741886,0.738313069,0.741435472,2.197193667,2.038800499,0.366198944,0.339800083,1.131035787,1.135360968,0.702752047,0.705439433,0.948019821,0.864438678,0.683851747,0.623560697,0.552256007,0.540617777,0.693301897,0.664500065,0.067421991,0.065936142,13.995786517,13.831955923,14.166189112,0.494031155,0.389757317,0.188134934,0.482697633,0.175225642,0.010724335,0.061203,2.875283181,0.146757872,0.051041189,7.049249391,3.616831971,0.513080439,0.391219105,0.403068749,1.030289021,0.390469649,0.189049808,0.484160057,0.391734743,0.189636593,0.484094392,0.17529773,0.010534555,0.060095219,0.175295892,0.010762424,0.061395759,2.876465483,0.144328834,0.050175757,2.876398196,0.147391739,0.051241771,7.042325355,3.613235648,0.513074228,7.056281265,3.620462577,0.513083654,0.390825239,0.402820926,1.030693223,0.391619106,0.403319751,1.029877617,0.24150978,0.074658389,0.309131948,0.024646559,0.031799509,1.290221076,0.018543724,0.027483878,1.482112127,4.957161132,1.649601391,0.332771388,0.124151912,0.133681213,1.076755168,0.244235959,0.07707426,0.315572942,0.238674242,0.071922811,0.301342995,0.025794578,0.034306989,1.330007763,0.023452487,0.028901608,1.23234723,0.019653147,0.029321232,1.491935765,0.017389797,0.025368108,1.458792697,5.017521587,1.706823467,0.340172621,4.89437934,1.584851669,0.323810551,0.129531717,0.142499453,1.100112444,0.118556298,0.123534509,1.041990273
Botia_lohachata_P_15,1,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.70670255,0.676675637,2.123026419,0.353837737,1.065872236,0.768864294,0.862842525,0.622409316,0.515256687,0.695636805,0.060081845,2.704191715,2.709272075,0.676047929,0.677318019,2.066099443,2.157596157,0.344349907,0.359599359,1.063777306,1.067992966,0.767353122,0.770394078,0.843230135,0.869458196,0.608261967,0.627181514,0.510198918,0.518458689,0.687807544,0.698787796,0.051100281,0.06920078,15.643962848,18.569364162,13.450704225,0.579928935,0.438729639,0.161703778,0.368572723,0.152103888,0.013023964,0.085625452,2.535289755,0.184814543,0.072896813,6.293781094,3.138091323,0.498601918,0.295193107,0.185442496,0.628207404,0.438468985,0.161540034,0.368418382,0.438483495,0.161648397,0.368653321,0.152094783,0.012994326,0.08543571,0.152084438,0.013018807,0.08560249,2.535155851,0.184566352,0.072802763,2.53504734,0.184673644,0.072848203,6.291990907,3.136092079,0.498426035,6.295634007,3.140157842,0.498783417,0.295131745,0.185438668,0.628325046,0.295256619,0.185446429,0.628085595,0.207675255,0.042655948,0.205397353,0.048265208,0.027458512,0.568909003,0.038456053,0.033683147,0.875886759,4.222705841,0.926362988,0.219376633,0.221857332,0.167520103,0.755080308,0.2049293,0.036353344,0.177394566,0.209733978,0.046687038,0.222601213,0.046546185,0.026524749,0.569858711,0.04955401,0.028046269,0.565973754,0.036277417,0.032894439,0.906746984,0.040089439,0.034141191,0.851625559,4.162938108,0.784255225,0.188389835,4.267515452,1.016933402,0.238296361,0.211107424,0.163425386,0.774133766,0.229916851,0.16993186,0.739101374
Botia_lohachata_P_2,1,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.025952572,0.512976286,1.0,1.0,0.068557058,0.098906927,0.0,,0.756488143,,0.001426349,1.024706922,1.027217867,0.512353461,0.513608933,1.0,1.0,1.0,1.0,0.065902386,0.07122055,inf,inf,0.0,0.0,0.0,0.0,0.75617673,0.756804467,inf,inf,0.001972894,0.000871232,700.090909091,505.869565217,1146.8,0.306092383,0.338653884,0.041126618,0.121441449,0.157869176,0.006195276,0.039243099,2.605051191,0.024674035,0.009471612,12.79333827,0.0,0.0,0.472177356,0.0,0.0,0.339113671,0.038344291,0.113072088,0.338811388,0.040196384,0.118639413,0.157938438,0.005776148,0.036572151,0.157892902,0.006055146,0.038349704,2.605327042,0.023004769,0.008829897,2.605145686,0.024115938,0.00925704,12.79333827,0.0,0.0,12.79333827,0.0,0.0,0.472177356,0.0,0.0,0.472177356,0.0,0.0,0.564672715,,,0.133049525,,,0.029243752,,,12.79333827,,,0.472177356,,,0.564672715,,,0.564672715,,,0.133049525,,,0.133049525,,,0.029243752,,,0.029243752,,,12.79333827,,,12.79333827,,,0.472177356,,,0.472177356,,
Botia_lohachata_P_3,1,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.026176702,0.675392234,1.105445435,0.368481812,0.752409823,0.684872936,0.199148423,0.287310443,0.521937023,0.486091689,0.03253057,2.021001026,2.031491584,0.673667009,0.677163861,1.202992843,1.035978067,0.400997614,0.345326022,0.748432769,0.756413996,1.079760244,1.09127472,0.309477287,0.088854273,0.281698366,0.080878644,0.537332312,0.511244942,0.680729305,0.586076682,0.027854895,0.037288136,29.740315638,34.900332226,25.818181818,0.574788971,0.387190546,0.102241745,0.26406054,0.150911344,0.010857394,0.071945513,2.43140453,0.141322702,0.058123895,7.072788913,4.123968071,0.583075237,0.334905855,0.159931823,0.47754263,0.387675938,0.101375388,0.261495176,0.387425007,0.102306668,0.264068312,0.150985769,0.010666143,0.070643369,0.15093371,0.010865707,0.071989927,2.432031893,0.140277976,0.057679332,2.431732508,0.141409924,0.058151924,7.067486727,4.121193928,0.583120151,7.078236826,4.126805873,0.58302738,0.334687978,0.159796718,0.477449831,0.33512972,0.160070058,0.477636117,0.205678114,0.061611885,0.299554889,0.053558185,0.021106144,0.39407877,0.045097544,0.002258087,0.050071174,4.184947729,1.356904518,0.32423452,0.228595672,0.043088055,0.18849025,0.214217854,0.081946064,0.382536106,0.199187048,0.03717602,0.18663874,0.056483611,0.028071945,0.496992738,0.051334566,0.012735245,0.248083221,0.045410527,0.003003338,0.066137493,0.044859645,0.001362508,0.030372688,4.373022038,1.804732725,0.41269692,4.041992257,0.818743159,0.202559309,0.23456791,0.057308692,0.244315995,0.224056168,0.025998919,0.116037506
Botia_lohachata_P_4,1,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.487411987,0.495803996,1.17466747,0.391555823,0.540157121,0.4916722,0.280940062,0.405310835,0.443679909,0.448491518,0.022768524,1.488698441,1.486094074,0.496232814,0.495364691,1.203333179,1.157546647,0.40111106,0.385848882,0.54121976,0.53906451,0.780815064,0.777705695,0.309806105,0.262463655,0.28199767,0.238904714,0.448671937,0.440606787,0.531406367,0.508305204,0.017077698,0.02853458,42.92028136,57.555900621,34.04519774,0.628331992,0.338718175,0.126708883,0.374083509,0.135219094,0.005017301,0.037104973,2.397647661,0.052332061,0.021826418,8.039510813,3.056886884,0.380232946,0.098805075,0.051025854,0.51642948,0.33805205,0.125507594,0.37126707,0.337946087,0.125288941,0.370736475,0.135185528,0.004981162,0.036846857,0.135179889,0.004974859,0.036801772,2.397340891,0.051895494,0.021647107,2.397290792,0.051817508,0.021615028,8.041049036,3.059275483,0.38045726,8.037933875,3.054435021,0.380002507,0.098824674,0.051033257,0.516401977,0.098784983,0.051018251,0.516457556,0.312253739,0.037129347,0.118907614,0.034539228,0.011491429,0.332706597,0.020821476,0.004430649,0.21279225,6.466808962,0.849200945,0.131316844,0.119203818,0.029106983,0.244178273,0.313435831,0.039580379,0.126279049,0.311536915,0.035522547,0.114023557,0.034173374,0.012250017,0.3584667,0.034761083,0.010994129,0.316276938,0.020680417,0.004723131,0.228386625,0.020907014,0.004238909,0.202750569,6.493845096,0.905259528,0.139402698,6.450414169,0.812451149,0.125953331,0.118277135,0.031028431,0.262336684,0.119765762,0.027847356,0.232515169
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.866419064,0.955473021,2.220334818,0.740111606,1.075098437,0.97859677,0.89058203,0.810642698,0.847792314,0.894619734,0.041213736,2.864449938,2.868339668,0.954816646,0.956113223,2.160334841,2.252714645,0.720111614,0.750904882,1.074801689,1.075385478,0.978326658,0.978858046,0.850807423,0.911048668,0.774438291,0.829272235,0.83746413,0.853509052,0.876382475,0.90406514,0.032683993,0.049840135,23.263754963,29.59601707,19.064150943,0.608218555,0.316405758,0.107401674,0.339442854,0.152676279,0.008830778,0.057839884,2.495883198,0.109120638,0.04372025,4.384412265,1.903646012,0.434184994,0.152864003,0.068294203,0.446764454,0.316737334,0.107934933,0.340771109,0.317482648,0.108130376,0.340586727,0.152658703,0.008853503,0.057995404,0.152711633,0.008851253,0.057960565,2.495868742,0.109545371,0.043890678,2.496573709,0.109603055,0.043901389,4.383634608,1.903714836,0.434277718,4.385212936,1.903574652,0.434089445,0.152919596,0.068232992,0.446201755,0.152806764,0.068357096,0.447343393,0.168303694,0.050073688,0.29751984,0.030954544,0.020345486,0.657269759,0.023144221,0.009816016,0.424123842,3.406151693,1.060514169,0.311352595,0.129592686,0.055060105,0.424870468,0.164976316,0.042213375,0.255875362,0.170510436,0.054499082,0.319623145,0.029680093,0.020418426,0.687950224,0.03179977,0.020230656,0.636188748,0.022394043,0.009413715,0.420366935,0.023641744,0.010027646,0.424150013,3.335415054,0.893766501,0.267962603,3.453064766,1.154353472,0.334298239,0.12564704,0.053932168,0.429235486,0.132209468,0.055564277,0.420274565
Botia_lohachata_P_7,1,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.035882043,0.678627348,1.05262522,0.350875073,0.752729585,0.685163995,0.119298942,0.172111992,0.514751211,0.428637994,0.045767817,2.032171406,2.039665721,0.677390469,0.679888574,1.08827245,1.028674791,0.362757483,0.342891597,0.75032463,0.755170626,1.082489622,1.089480918,0.175341126,0.074248086,0.159602371,0.06758352,0.520073976,0.511390085,0.621045997,0.578532219,0.037155474,0.054480103,20.849414389,25.913934426,17.355325165,0.598899419,0.227729535,0.058380012,0.256356786,0.148265238,0.003361345,0.022671158,2.402455333,0.076577849,0.031874827,6.319110639,3.356519507,0.531169606,0.269636316,0.171189306,0.634889648,0.227872174,0.05818064,0.255321387,0.228017082,0.05846731,0.25641636,0.148279281,0.003317061,0.022370358,0.14824802,0.003368901,0.022724759,2.402287178,0.076378121,0.031793918,2.402069507,0.076681145,0.03192295,6.314410779,3.35252342,0.530932107,6.323952152,3.360620757,0.531411478,0.269482207,0.171096306,0.634907617,0.269795069,0.171284838,0.634870158,0.197213092,0.030728499,0.155813689,0.015654572,0.009584112,0.612224492,0.025103801,0.001015852,0.040466055,3.99920423,0.661467651,0.165399818,0.137456416,0.051974788,0.378118312,0.199507402,0.039140381,0.196185107,0.195630212,0.022945227,0.117288771,0.016370159,0.012207749,0.745731842,0.015160877,0.007156537,0.472039748,0.025027953,0.00129394,0.051699782,0.025156129,0.000758545,0.030153487,4.048591994,0.842543448,0.208107769,3.965130863,0.493923419,0.124566739,0.141337057,0.06620281,0.468403766,0.134779102,0.038810008,0.287952713
Botia_lohachata_P_8,1,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2.603092602,0.650773151,1.930525674,0.321754279,1.068223144,0.770560116,0.774152078,0.481007731,0.486263715,0.625783924,0.061222334,2.607086884,2.598823565,0.651771721,0.649705891,1.968664033,1.9014609,0.328110672,0.31691015,1.068405165,1.06794432,0.663837453,0.770358987,0.804676159,0.745643776,0.580451152,0.537868289,0.489941197,0.483308021,0.622144303,0.654113638,0.052858118,0.069693265,15.333908542,17.91857001,13.348588863,0.573079572,0.332490253,0.098150369,0.295197734,0.126824299,0.004275468,0.033711741,2.105676222,0.042171669,0.020027613,6.577205925,3.942750527,0.599456756,0.159104578,0.139391714,0.87610121,0.33315009,0.097825827,0.293638903,0.333921549,0.0980342,0.293584528,0.126854743,0.004253148,0.033527699,0.12688172,0.00427855,0.033720775,2.105848612,0.041923531,0.019908141,2.106490276,0.041940878,0.019910312,6.56976632,3.935623362,0.599050738,6.584876796,3.950066217,0.599869419,0.158977023,0.139320964,0.876359122,0.159236099,0.139464462,0.875834454,0.183676674,0.026293921,0.143153296,0.019662428,0.003307044,0.168191006,0.012380503,0.004507363,0.364069467,3.718639813,0.566213943,0.152263723,0.06474677,0.039577446,0.611265171,0.184849768,0.029891031,0.161704457,0.182775601,0.023861717,0.13055198,0.019799217,0.003716192,0.187693883,0.019557358,0.003045881,0.155740939,0.012657375,0.005456313,0.431077731,0.012167833,0.003712843,0.305135936,3.743842812,0.645396135,0.172388684,3.699280987,0.512071283,0.138424544,0.067414466,0.049010878,0.727008333,0.062697671,0.031196315,0.497567355
Botia_lohachata_P_9,1,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.723699124,0.574566375,1.079648423,0.359882808,0.672788392,0.612398386,0.18333282,0.166876724,0.467224591,0.389637555,0.044858061,1.727003132,1.720332748,0.575667711,0.573444249,1.101858324,1.05540964,0.367286108,0.351803213,0.672760908,0.672775593,0.612373368,0.612386735,0.222881509,0.13353379,0.202875493,0.121547693,0.471476909,0.462623731,0.407624431,0.366967214,0.047086991,0.042599083,21.292537313,20.237288136,22.474683544,0.473808334,0.351860499,0.091304781,0.25949142,0.15932323,0.003827776,0.024025222,2.517874534,0.027129129,0.010774615,7.592811274,3.963971967,0.522069076,0.164429728,0.121156596,0.736829022,0.354031866,0.089946843,0.254064257,0.354350512,0.090149675,0.254408198,0.159408622,0.003760419,0.023589807,0.159413679,0.003795561,0.023809507,2.518455584,0.026732791,0.010614756,2.518688426,0.026612147,0.010565875,7.586955197,3.960972579,0.522076706,7.598718475,3.966982105,0.52205936,0.164337774,0.121122724,0.737035203,0.164522485,0.121190647,0.736620571,0.235067328,0.041789888,0.177778378,0.017838199,0.005041421,0.282619393,0.009717598,0.001015028,0.104452541,4.800274452,0.968353926,0.201728867,0.071002699,0.04228198,0.595498212,0.237256781,0.050497739,0.212840025,0.232614586,0.028793229,0.123780839,0.018094982,0.005975574,0.330233793,0.017550538,0.003694841,0.21052577,0.009689843,0.001219724,0.12587654,0.00974869,0.000717693,0.073619385,4.851262351,1.176140028,0.242439997,4.743155097,0.655184268,0.138132584,0.072912463,0.047926836,0.657320222,0.068863279,0.034703326,0.503945309
Yasuhikotakia_modesta_C_10,1,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.0,1.0,inf,,0.0,,0.0,,inf,,0.0,1.0,1.0,1.0,1.0,inf,inf,,,0.0,0.0,,,0.0,0.0,,,inf,inf,,,0.0,0.0,inf,inf,inf,,0.22260113,,,0.075593315,,,1.023976345,,,,,,,,,0.22260113,,,0.22260113,,,0.075593315,,,0.075593315,,,1.023976345,,,1.023976345,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Yasuhikotakia_modesta_C_6,1,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist500_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1.0,1.0,inf,,0.0,,0.0,,inf,,0.0,1.0,1.0,1.0,1.0,inf,inf,,,0.0,0.0,,,0.0,0.0,,,inf,inf,,,0.0,0.0,inf,inf,inf,,0.121601875,,,0.186473693,,,2.858028378,,,,,,,,,0.121601875,,,0.121601875,,,0.186473693,,,0.186473693,,,2.858028378,,,2.858028378,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
