Name, ,ClusterID_Particle#,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Area (px)
Botia_lohachata_P_15,6,1_6,20.344155844,53.746753247,20.344155844,53.746753247,31.556349186,11.555496708,8.484225942,5.925817965,0.971688545,12.083045974,15,56,24.44395478,8.0,1.361997758,0.734215599,0.956521739,77
Botia_lohachata_P_15,7,2_1,139.424433706,35.47384476,139.424433706,35.47384476,681.656854249,286.525386208,73.565839809,179.662476903,0.447720971,281.584800726,0,0,165.815705752,69.0,3.894815677,0.25675156,0.878855444,16555
Botia_lohachata_P_15,8,3_1,134.863910589,26.040413025,134.863910589,26.040413025,970.925973595,278.140371505,59.184914383,0.313009305,0.172346537,281.584800726,0,69,14.184294248,69.0,4.699514638,0.212787932,0.739983974,12929
Botia_lohachata_P_15,9,3_2,247.195121951,52.475609756,247.195121951,52.475609756,32.627416998,12.058241398,8.658446885,166.29339216,0.967962047,13.0,241,50,157.380135052,9.0,1.392656392,0.71805221,0.916201117,82
Botia_lohachata_P_15,10,3_3,204.114414414,66.887387387,204.114414414,66.887387387,470.384776311,159.457635514,4.431571715,1.112959637,0.031520735,228.265196646,45,69,2.762128313,11.0,35.982185499,0.02779153,0.40275762,555
Botia_lohachata_P_15,11,4_1,137.28639325,34.382676493,137.28639325,34.382676493,712.04163056,306.322362199,77.835269823,179.843831582,0.464134777,281.584800726,0,0,165.815705752,69.0,3.935521299,0.254095944,0.994107342,18726
Botia_lohachata_P_2,1,1_1,94.143169777,36.910043769,94.143169777,36.910043769,883.865007051,149.317142511,37.016063733,168.374304683,0.069827705,261.013409617,0,0,164.898901839,68.0,4.033847132,0.247902305,0.302213868,4341
Botia_lohachata_P_2,2,1_2,224.166666667,10.713821138,224.166666667,10.713821138,310.225396744,75.281050879,20.80317187,167.484261764,0.16060545,133.150291025,125,0,162.517624818,38.507119356,3.618729459,0.276340083,0.468928708,1230
Botia_lohachata_P_2,3,2_1,127.167550527,33.830033587,127.167550527,33.830033587,686.769552622,281.696997896,76.70705927,179.755497475,0.452163219,261.013409617,0,0,164.898901839,68.0,3.672373841,0.272303432,0.990371148,16971
Botia_lohachata_P_3,1,1_1,116.764254175,33.609617969,116.764254175,33.609617969,1060.960461481,233.374126964,56.838389712,179.724079936,0.116304312,255.391855782,0,0,166.181403271,61.0,4.105924326,0.243550519,0.688656795,10418
Botia_lohachata_P_3,2,1_2,161.205882353,27.308823529,161.205882353,27.308823529,30.627416998,10.507154884,8.240126847,102.897244957,0.910957328,11.401754251,159,22,105.255118703,9.0,1.275120527,0.784239591,0.894736842,68
Botia_lohachata_P_3,3,2_1,130.469975274,22.306664312,130.469975274,22.306664312,1317.185858225,211.633831294,51.095911213,178.868228291,0.061514411,255.391855782,0,0,166.181403271,61.0,4.141893672,0.241435459,0.561409307,8493
Botia_lohachata_P_3,4,2_2,39.222846442,28.754681648,39.222846442,28.754681648,61.012193309,21.308486357,15.953970299,158.393311452,0.901338351,21.840329668,29,26,164.054604099,16.666177363,1.335622792,0.748714387,0.931937173,267
Botia_lohachata_P_3,5,2_3,224.445454545,27.5,224.445454545,27.5,27.213203436,10.70908091,6.539139591,133.95871736,0.933282703,11.401754251,220,24,142.125016349,7.071067812,1.637689601,0.610616321,0.887096774,55
Botia_lohachata_P_3,6,2_4,223.590909091,41.552631579,223.590909091,41.552631579,75.112698372,33.25865123,8.0011382,179.570373033,0.465510437,32.388269481,208,38,171.119340849,9.990561584,4.156740003,0.240573141,0.799235182,209
Botia_lohachata_P_3,7,2_5,189.111111111,48.111111111,189.111111111,48.111111111,25.556349186,8.594272222,8.000088156,134.996527055,1.0,9.433981132,187,44,122.005383208,8.0,1.07427219,0.930862783,0.939130435,54
Botia_lohachata_P_3,8,3_1,125.39988631,30.390791146,125.39988631,30.390791146,644.526911935,276.260078486,68.916041061,179.840161758,0.452330722,255.391855782,0,0,166.181403271,61.0,4.00864696,0.249460731,0.988432047,14953
Botia_lohachata_P_4,1,1_1,51.038825286,20.866102539,51.038825286,20.866102539,580.149278299,112.197277503,45.597153555,14.563141744,0.150016933,161.595173195,0,52,18.771319398,67.0,2.460620209,0.406401604,0.669332001,4018
Botia_lohachata_P_4,2,1_2,279.871285827,18.994872469,279.871285827,18.994872469,441.580735804,127.155994622,38.080233677,165.591068307,0.24508456,184.772833501,156,0,157.737930856,65.237056897,3.33916004,0.299476511,0.622932023,3803
Botia_lohachata_P_4,3,1_3,170.538505096,24.134201586,170.538505096,24.134201586,145.296464556,52.743519113,21.315804044,12.354119403,0.525606193,56.885850613,140,34,10.124671655,26.536988614,2.474385625,0.404140725,0.798011749,883
Botia_lohachata_P_4,4,1_4,223.545669291,26.706299213,223.545669291,26.706299213,139.639610307,37.653093565,21.472528134,167.710602291,0.409228935,44.643028571,203,25,164.407189061,22.91025971,1.753547292,0.570272615,0.796238245,635
Botia_lohachata_P_4,5,1_5,95.851578947,31.567368421,95.851578947,31.567368421,166.267027305,66.64672908,18.149091249,2.972918445,0.431838347,67.601775125,64,25,172.349349045,22.143548042,3.672179955,0.272317809,0.773930754,950
Botia_lohachata_P_4,6,1_6,75.979723046,77.850148368,75.979723046,77.850148368,500.04163056,179.431631937,7.174014781,178.517322183,0.050809941,235.849528301,0,61,175.135485562,20.0,25.011327326,0.039981884,0.408155026,1011
Botia_lohachata_P_4,7,1_7,303.765402844,78.680094787,303.765402844,78.680094787,169.556349186,57.50991225,4.671430253,3.436097532,0.0922283,79.511005528,248,81,6.49934628,9.0,12.310985958,0.081228263,0.518427518,211
Botia_lohachata_P_4,8,2_1,171.883656937,41.77777044,171.883656937,41.77777044,813.656854249,333.791653518,86.638145306,179.93035448,0.431123593,336.882768927,0,0,166.087505323,81.0,3.852710054,0.259557555,0.857515007,22713
Botia_lohachata_P_4,9,3_1,162.532850462,40.469050606,162.532850462,40.469050606,813.656854249,366.396495927,91.396816395,0.033174998,0.499228707,336.882768927,0,0,166.087505323,81.0,4.008854032,0.249447845,0.992977687,26301
Botia_lohachata_P_6,1,1_1,175.131414268,49.397908099,175.131414268,49.397908099,1513.068109219,329.325237989,86.494783299,0.225131363,0.122799817,342.756473316,0,0,164.950136538,89.0,3.807457808,0.262642438,0.759428358,22372
Botia_lohachata_P_6,2,1_2,78.352459016,39.401639344,78.352459016,39.401639344,28.384776311,9.91685198,7.831881769,40.537845467,0.951412267,10.816653826,74,43,33.690067526,8.485281374,1.266215741,0.789754832,0.903703704,61
Botia_lohachata_P_6,3,2_1,161.168795023,30.237830168,161.168795023,30.237830168,1397.418397644,345.817911735,67.465682447,179.900193015,0.117917221,339.171048293,0,0,167.39790064,83.0,5.125834338,0.195090191,0.724970822,18324
Botia_lohachata_P_6,4,2_2,270.619617225,68.155502392,270.619617225,68.155502392,56.526911935,22.203751242,11.984779597,108.952899013,0.821950434,22.472205054,267,57,110.85445804,13.271716601,1.852662459,0.53976373,0.910675381,209
Botia_lohachata_P_6,5,2_3,120.114035088,63.131578947,120.114035088,63.131578947,40.04163056,15.331741302,9.46724219,167.798366274,0.893493108,15.811388301,113,60,161.565051177,10.0,1.619451684,0.617492952,0.912,114
Botia_lohachata_P_6,6,2_4,309.771186441,70.511299435,309.771186441,70.511299435,51.69848481,20.134067501,11.193138168,169.027392184,0.832199596,21.1896201,299,68,160.709953781,11.0,1.798786649,0.555930299,0.944,177
Botia_lohachata_P_6,7,2_5,308.041841004,84.366108787,308.041841004,84.366108787,152.627416998,59.478893167,10.232344114,6.031149604,0.257853275,68.447059835,264,89,11.802434208,14.0,5.812831596,0.172033196,0.915708812,478
Botia_lohachata_P_6,8,2_6,84.396289248,86.169838249,84.396289248,86.169838249,510.627416998,210.64037017,6.352888387,179.01347929,0.050652901,248.243831746,0,78,177.46031955,11.0,33.156630076,0.03015988,0.69926813,1051
Botia_lohachata_P_6,9,3_1,160.197352359,42.940670118,160.197352359,42.940670118,837.656854249,328.772365255,92.003936647,0.485157464,0.425470221,342.756473316,0,0,164.950136538,89.0,3.573459759,0.279840845,0.806442853,23757
Botia_lohachata_P_6,10,3_2,200.560402685,54.486577181,200.560402685,54.486577181,58.526911935,25.33362001,7.488574159,160.434858501,0.546619238,25.495097568,188,50,154.440034828,9.470462247,3.382969771,0.295598267,0.792553191,149
Botia_lohachata_P_6,11,3_3,241.697674419,58.918604651,241.697674419,58.918604651,37.69848481,13.230483564,8.276235734,48.115915784,0.760432246,14.317821063,235,61,24.775140569,9.838699101,1.598611252,0.625542951,0.83902439,86
Botia_lohachata_P_7,1,1_1,115.530031789,40.289108248,115.530031789,40.289108248,1639.785930013,192.729445069,78.972393203,175.090379576,0.055866158,253.450192346,0,88,13.926586608,88.0,2.440466057,0.409757799,0.592794624,11954
Botia_lohachata_P_7,2,1_2,275.13370565,18.197109067,275.13370565,18.197109067,394.509667992,106.32167683,36.452972618,162.893231582,0.245775852,162.388423233,167,0,154.855214369,62.970714394,2.916680567,0.342855509,0.587758254,3044
Botia_lohachata_P_7,3,1_3,250.075757576,36.803030303,250.075757576,36.803030303,33.798989873,13.839725164,6.071927654,18.073192448,0.726016277,14.317821063,243,39,24.775140569,7.490633421,2.279296782,0.438731809,0.840764331,66
Botia_lohachata_P_7,4,1_4,48.602564103,41.044871795,48.602564103,41.044871795,57.355339059,21.930533368,9.057024088,138.914068203,0.595918351,22.472205054,39,37,147.724355685,11.96078604,2.421384017,0.41298695,0.764705882,156
Botia_lohachata_P_7,5,1_5,21.095959596,47.621212121,21.095959596,47.621212121,62.526911935,24.080483043,10.469118473,7.091750299,0.636416006,23.537204592,10,52,12.264773728,11.595310238,2.300144287,0.434755335,0.847965739,198
Botia_lohachata_P_7,6,1_6,219.720338983,49.872881356,219.720338983,49.872881356,27.798989873,9.844654511,7.630652052,78.326253857,0.959409126,10.440306509,218,55,73.300755766,8.0,1.290145907,0.775106129,0.887218045,59
Botia_lohachata_P_7,7,1_7,242.600656455,71.22428884,242.600656455,71.22428884,126.710678119,44.080454215,13.200192292,142.77404119,0.357684099,46.324939288,225,57,147.339087278,18.276941136,3.339379703,0.299456812,0.640504555,457
Botia_lohachata_P_7,8,1_8,60.541666667,62.083333333,60.541666667,62.083333333,37.798989873,14.204595963,8.605031541,93.737733842,0.844346503,14.317821063,60,55,102.094757077,8.93050089,1.650731423,0.605792066,0.897196262,96
Botia_lohachata_P_7,9,1_9,29.527932961,65.695530726,29.527932961,65.695530726,56.870057685,22.525353261,10.117926936,0.011538381,0.695497475,21.587033145,19,62,166.607502246,11.0,2.226281471,0.449179501,0.875305623,179
Botia_lohachata_P_7,10,1_10,282.056122449,67.81122449,282.056122449,67.81122449,65.597979746,27.174669154,9.183366662,160.791501135,0.572380733,27.313000567,270,62,156.250505507,11.067971811,2.959118388,0.33793849,0.808247423,196
Botia_lohachata_P_7,11,1_11,293.231376975,83.15462754,293.231376975,83.15462754,152.284271247,53.73128232,10.497518279,7.966913512,0.240050985,66.483080554,250,88,15.708637829,17.638940493,5.118474757,0.195370701,0.718572587,443
Botia_lohachata_P_7,12,2_1,158.351562087,41.755907385,158.351562087,41.755907385,801.656854249,305.691236375,78.791504635,0.105145582,0.369900661,326.098144736,0,0,164.344218041,88.0,3.879748683,0.257748654,0.684604806,18917
Botia_lohachata_P_7,13,3_1,158.593775144,43.72763514,158.593775144,43.72763514,847.840620434,350.915353371,99.206020192,179.68178415,0.477982177,326.098144736,0,0,164.344218041,88.0,3.537238493,0.282706411,0.989504922,27342
Botia_lohachata_P_8,1,1_1,66.958887381,36.152238806,66.958887381,36.152238806,1305.837661841,127.743956145,73.457686202,179.314877181,0.054312397,263.746090018,0,0,162.114634125,81.0,1.739014156,0.575038447,0.444752882,7370
Botia_lohachata_P_8,2,1_2,278.219813953,30.404372093,278.219813953,30.404372093,822.173664916,108.862416701,62.865245512,157.225354434,0.099922021,183.809684184,160,0,153.853158764,81.0,1.73167886,0.577474278,0.557283567,5375
Botia_lohachata_P_8,3,1_3,188.370285513,50.330807191,188.370285513,50.330807191,418.475180106,76.737340601,47.072006407,2.734743904,0.203577506,108.853112036,144,65,10.587321318,67.113832432,1.630211807,0.613417223,0.604259851,2837
Botia_lohachata_P_8,4,1_4,213.82,13.72,213.82,13.72,24.970562748,8.866552187,7.180014948,1.671165113,1.0,9.486832981,209,13,161.565051177,7.0,1.234893277,0.809786577,0.925925926,50
Botia_lohachata_P_8,5,1_5,232.586363636,27.097727273,232.586363636,27.097727273,122.225396744,42.770335291,13.098457047,175.283925619,0.370117508,50.289163843,207,21,162.645975364,19.205206745,3.265295686,0.306250979,0.652335063,440
Botia_lohachata_P_8,6,1_6,45.905913978,41.123655914,45.905913978,41.123655914,79.74011537,24.927384085,19.000995413,179.706658441,0.735189142,28.442925307,32,47,10.124671655,20.801257358,1.311898853,0.762253887,0.896385542,372
Botia_lohachata_P_8,7,1_7,48.859375,54.765625,48.859375,54.765625,29.213203436,11.119785092,7.328139005,126.935634598,0.942391742,11.66190379,46,50,120.963756532,7.778174593,1.517409138,0.659018043,0.914285714,64
Botia_lohachata_P_8,8,1_8,121.466666667,58.0,121.466666667,58.0,40.04163056,14.384114714,10.622047196,147.809862705,0.940519061,15.264337522,115,54,148.392497754,11.180339887,1.354175372,0.738456791,0.923076923,120
Botia_lohachata_P_8,9,1_9,65.990196078,58.382352941,65.990196078,58.382352941,26.384776311,9.494807757,6.839023858,33.405759956,0.920604741,10.295630141,62,61,29.054604099,7.778174593,1.388327918,0.720290925,0.910714286,51
Botia_lohachata_P_8,10,1_10,247.602941176,68.882352941,247.602941176,68.882352941,29.798989873,10.086410765,8.583855155,119.072692543,0.962311535,10.816653826,245,64,123.690067526,9.0,1.175044381,0.851031686,0.906666667,68
Botia_lohachata_P_8,11,2_1,158.362211591,38.749314795,158.362211591,38.749314795,809.656854249,321.105027134,79.569286636,0.730797045,0.384671775,334.941785987,0,0,166.005245141,81.0,4.035539851,0.247798321,0.762279202,20067
Botia_lohachata_P_8,12,3_1,166.602164798,39.811157697,166.602164798,39.811157697,809.656854249,341.956134055,87.03075674,178.880813614,0.448064886,334.941785987,0,0,166.005245141,81.0,3.929141224,0.254508541,0.887901235,23374
Botia_lohachata_P_8,13,4_1,164.569638526,40.18314278,164.569638526,40.18314278,883.355339059,362.381107326,91.271158968,179.647379398,0.418338642,334.941785987,0,0,166.005245141,81.0,3.970379158,0.251865114,0.986780627,25977
Botia_lohachata_P_9,1,1_1,47.888970127,32.801023606,47.888970127,32.801023606,644.793939239,90.76778746,67.149347486,177.036565062,0.144687628,202.039600079,0,0,158.514556683,74.0,1.35173,0.73979271,0.413527989,4787
Botia_lohachata_P_9,2,1_2,240.319455672,26.525599569,240.319455672,26.525599569,509.17871555,94.293608188,50.109355674,150.485476922,0.179870663,161.901204443,131,0,152.801872051,74.0,1.881756549,0.531418371,0.503459503,3711
Botia_lohachata_P_9,3,1_3,106.794117647,19.735294118,106.794117647,19.735294118,26.970562748,8.056329416,2.686716387,172.616419616,0.293682974,11.180339887,102,19,169.695153531,4.989644449,2.998578285,0.333491377,0.485714286,17
Botia_lohachata_P_9,4,1_4,114.184659091,37.085227273,114.184659091,37.085227273,89.840620434,26.181270524,17.118356397,105.263505624,0.548033419,30.413812651,109,23,117.407575438,19.0,1.529426653,0.653839789,0.833136095,352
Botia_lohachata_P_9,5,1_5,144.295755968,33.01193634,144.295755968,33.01193634,84.911688245,24.165033732,19.863879095,28.489126517,0.657076996,28.861739379,130,33,14.036243468,22.452685294,1.216531455,0.822009161,0.755511022,377
Botia_lohachata_P_9,6,1_6,171.798342541,35.754143646,171.798342541,35.754143646,73.355339059,29.218049545,7.887465494,84.196369301,0.422692928,30.413812651,169,52,80.537677792,10.0,3.704364801,0.269951815,0.72983871,181
Botia_lohachata_P_9,7,1_7,106.5,24.5,106.5,24.5,6.828427125,3.385137501,1.128379167,90.0,0.808518127,3.16227766,106,23,108.434948823,1.0,3.0,0.333333333,1.0,3
Botia_lohachata_P_9,8,1_8,84.857526882,43.430107527,84.857526882,43.430107527,113.639610307,25.267357001,18.745336547,54.986421595,0.361987299,31.906112267,76,57,57.804266065,22.465357947,1.347927627,0.741879594,0.71884058,372
Botia_lohachata_P_9,9,2_1,149.105263158,35.329047302,149.105263158,35.329047302,695.656854249,255.112951771,74.913192113,179.01443034,0.389762829,284.78237305,0,0,164.938983904,74.0,3.40544762,0.293647154,0.737592138,15010
Botia_lohachata_P_9,10,2_2,59.631578947,26.114035088,59.631578947,26.114035088,42.870057685,16.800413511,8.639627114,60.334420036,0.779482877,17.492855685,55,34,59.036243468,9.260923598,1.944576229,0.514250861,0.890625,114
Botia_lohachata_P_9,11,2_3,35.616225547,47.686421174,35.616225547,47.686421174,135.781745931,42.825721902,25.835995641,71.747961348,0.592306997,44.598206242,23,66,70.346175942,28.857662862,1.657599053,0.603282198,0.872928177,869
Botia_lohachata_P_9,12,2_4,144.515384615,33.192307692,144.515384615,33.192307692,28.970562748,9.890983344,8.367274266,33.406762233,0.973216264,10.816653826,140,36,33.690067526,8.94427191,1.182103398,0.845949687,0.921985816,65
Botia_lohachata_P_9,13,2_5,246.88,43.5,246.88,43.5,25.313708499,8.78433904,7.247213131,152.7883071,0.980546783,10.0,243,40,143.130102354,7.0,1.212098897,0.825015189,0.952380952,50
Botia_lohachata_P_9,14,3_1,139.581569489,36.709015575,139.581569489,36.709015575,745.254833996,305.629448603,83.452477098,179.611207444,0.453236182,284.78237305,0,0,164.938983904,74.0,3.662317276,0.273051165,0.984373464,20032
Yasuhikotakia_modesta_C_10,1,1_1,39.507320644,8.001464129,39.507320644,8.001464129,288.426406871,92.809968714,18.739853512,5.982689931,0.206343372,117.0,0,45,22.619864948,41.998880217,4.952545048,0.201916386,0.54509178,1366
Yasuhikotakia_modesta_C_10,2,1_2,223.968514613,26.323440795,223.968514613,26.323440795,579.965512115,79.44044803,53.195596875,144.691642856,0.123997457,151.476070717,129,0,147.673860006,81.0,1.493365103,0.669628611,0.349810287,3319
Yasuhikotakia_modesta_C_10,3,1_3,27.285632839,73.645952109,27.285632839,73.645952109,252.183766184,73.282215998,15.23740877,171.516271781,0.17329068,111.830228472,0,56,167.082187156,24.621606962,4.809362084,0.207927784,0.613715885,877
Yasuhikotakia_modesta_C_6,1,1_1,44.940748441,9.614345114,44.940748441,9.614345114,288.911688245,113.455828407,21.591776451,5.794499844,0.289657453,126.384334472,0,33,15.135835504,32.368778387,5.254585173,0.19030998,0.852836879,1924
Yasuhikotakia_modesta_C_6,2,1_2,244.662863071,18.257607192,244.662863071,18.257607192,393.338095117,100.364538618,36.68834445,161.56791287,0.234896276,163.878003405,131,0,156.250505507,60.894155081,2.735597371,0.36555087,0.571824024,2892
Yasuhikotakia_modesta_C_6,3,1_3,63.195961995,76.552256532,63.195961995,76.552256532,455.798989873,105.219175925,5.094450167,178.447651957,0.025465092,212.941306467,0,59,174.61068824,20.0,20.653686361,0.048417507,0.18832476,421
Yasuhikotakia_modesta_C_6,4,1_4,274.56097561,76.158536585,274.56097561,76.158536585,46.142135624,16.878341111,6.185776314,13.997204014,0.483981024,19.697715604,263,79,23.962488975,8.0,2.728572818,0.36649196,0.896174863,82
Yasuhikotakia_modesta_C_7,1,1_1,44.024721604,11.518262806,44.024721604,11.518262806,319.982756057,111.212012353,25.702464306,8.195689451,0.275532644,134.134261097,0,46,20.056094737,43.619540414,4.32690076,0.231112303,0.752471929,2245
Yasuhikotakia_modesta_C_7,2,1_2,240.131875882,18.577221439,240.131875882,18.577221439,375.338095117,96.706446785,37.338848328,160.044352071,0.252971036,155.206314305,135,0,154.425555228,60.952735174,2.589968655,0.386105059,0.591696224,2836
Yasuhikotakia_modesta_C_7,3,1_3,18.014925373,76.629353234,18.014925373,76.629353234,163.941125497,38.724919298,13.217388345,164.929416044,0.187957687,62.968245966,0,49,147.319445257,29.267322138,2.929846524,0.341314807,0.424722662,402
Yasuhikotakia_modesta_C_7,4,1_4,241.853728489,79.419694073,241.853728489,79.419694073,216.627416998,84.207363803,7.907910328,3.525119683,0.140050515,99.984998875,176,83,8.049061702,14.0,10.648497556,0.093909962,0.692256784,523
Yasuhikotakia_modesta_C_8,1,1_1,44.924004825,8.419782871,44.924004825,8.419782871,321.012193309,109.04424027,19.359400918,5.209147028,0.202186117,132.517923316,0,44,19.392068511,41.899043084,5.632624725,0.177537125,0.585038814,1658
Yasuhikotakia_modesta_C_8,2,1_2,240.489859155,23.344225352,240.489859155,23.344225352,438.450793489,99.252729855,45.540313001,153.106154233,0.232057974,167.725966982,132,0,149.153412588,80.493475681,2.179447687,0.458831843,0.511232719,3550
Yasuhikotakia_modesta_C_8,3,1_3,64.227078891,80.207889126,64.227078891,80.207889126,544.426406871,153.580458974,11.664557141,176.860732739,0.059652081,252.786471157,0,56,173.184231666,29.915401735,13.166420046,0.07595079,0.360307298,1407
Yasuhikotakia_modesta_C_9,1,1_1,140.622263255,46.199815352,140.622263255,46.199815352,1264.759451354,258.477061274,74.696781065,1.309518561,0.119126333,288.882328985,0,0,163.509724858,82.0,3.460350735,0.288988047,0.667605882,15164
Yasuhikotakia_modesta_C_9,2,2_1,144.749112377,22.551027991,144.749112377,22.551027991,832.658946291,302.856394277,50.915894192,178.453092918,0.219510633,285.464533699,0,0,166.012436027,68.759476004,5.948169998,0.168118934,0.794163934,12111
Yasuhikotakia_modesta_C_9,3,2_2,23.203971119,75.563176895,23.203971119,75.563176895,254.870057685,49.036123721,14.384797457,168.431920388,0.107172163,99.282425434,0,38,153.693036174,39.971877167,3.408885239,0.293351031,0.273715415,554
Yasuhikotakia_modesta_C_9,4,2_3,166.910958904,64.916438356,166.910958904,64.916438356,96.811183182,30.061083018,15.459603819,125.471906744,0.489386148,33.421549934,156,54,141.072456407,18.384776311,1.944492457,0.514273016,0.770855333,365
Yasuhikotakia_modesta_C_9,5,2_4,256.406542056,61.308411215,256.406542056,61.308411215,64.526911935,23.185726292,11.751767408,161.105647997,0.645865184,24.69817807,246,57,158.629377731,14.0,1.972956534,0.506853538,0.873469388,214
Yasuhikotakia_modesta_C_9,6,2_5,252.246478873,79.225352113,252.246478873,79.225352113,173.798989873,60.8351111,5.943936391,4.049018412,0.118149995,79.906195004,198,82,8.637131415,12.0,10.234818662,0.097705688,0.547206166,284
Yasuhikotakia_modesta_P_11,1,1_1,77.888367482,47.988830139,77.888367482,47.988830139,889.078210487,158.374792459,60.818120147,169.568406839,0.120264891,275.682788726,0,0,163.997508174,76.0,2.604072472,0.38401389,0.496945412,7565
Yasuhikotakia_modesta_P_11,2,1_2,232.488564168,16.926937738,232.488564168,16.926937738,371.43860018,89.737501855,33.499022181,160.487309593,0.215046205,152.541797551,127,0,154.778884806,59.314165026,2.678809589,0.373300142,0.514827737,2361
Yasuhikotakia_modesta_P_11,3,2_1,151.677956372,30.478726278,151.677956372,30.478726278,918.166522241,276.792727806,68.111825366,174.320072194,0.22071611,275.682788726,0,0,163.997508174,76.0,4.063798413,0.246075198,0.779623536,14807
Yasuhikotakia_modesta_P_11,4,2_2,24.937681159,69.68115942,24.937681159,69.68115942,165.941125497,61.758526721,14.225327781,172.913426368,0.314884216,70.228199464,0,52,160.016893478,23.213629185,4.341448413,0.230337875,0.76581576,690
Yasuhikotakia_modesta_P_12,1,1_1,38.567070096,11.72491175,38.567070096,11.72491175,319.154328933,95.487487884,26.441516822,10.129968348,0.244642045,126.589889012,0,59,27.779620725,52.75480782,3.611271189,0.276910802,0.585128356,1983
Yasuhikotakia_modesta_P_12,2,1_2,227.972379603,18.445113314,227.972379603,18.445113314,382.509667992,97.32054359,36.946243226,160.742494332,0.242543546,158.404545389,119,0,155.376435214,60.497990457,2.634112026,0.379634575,0.581488726,2824
Yasuhikotakia_modesta_P_12,3,1_3,74.545826514,75.55400982,74.545826514,75.55400982,381.112698372,145.582083152,5.343716376,178.942670645,0.052862079,180.543623537,0,64,175.55261515,14.0,27.243602186,0.036705866,0.406790945,611
Yasuhikotakia_modesta_P_12,4,1_4,240.865384615,75.807692308,240.865384615,75.807692308,145.556349186,55.738695637,4.751345942,3.403144284,0.123370377,67.601775125,196,78,7.650650955,9.0,11.731138149,0.085243221,0.613569322,208
Yasuhikotakia_modesta_P_13,1,1_1,44.12109375,7.1515625,44.12109375,7.1515625,349.497474683,94.693480828,17.210758365,6.256377406,0.131683618,141.152399909,0,50,20.746080276,47.181473619,5.50199351,0.181752305,0.377525439,1280
Yasuhikotakia_modesta_P_13,2,1_2,246.348147032,20.055287737,246.348147032,20.055287737,396.994949366,104.2674239,40.529264951,159.976103426,0.264634921,162.360709533,140,0,152.487997376,67.069359456,2.572645323,0.388704961,0.602468688,3319
Yasuhikotakia_modesta_P_13,3,1_3,59.112244898,77.880033094,59.112244898,77.880033094,514.426406871,156.397828214,14.759688935,176.252579522,0.086091676,239.641398761,0,57,173.290163192,27.933239999,10.596282137,0.094372723,0.523307837,1813
Yasuhikotakia_modesta_P_13,4,1_4,279.395522388,81.753731343,279.395522388,81.753731343,37.556349186,12.77205089,6.679197432,26.993945329,0.596922474,15.811388301,271,85,34.695153531,8.597853041,1.912213409,0.522954182,0.893333333,67
Yasuhikotakia_modesta_P_14,1,1_1,40.843037975,9.057594937,40.843037975,9.057594937,307.497474683,93.98761297,21.404080997,6.755654482,0.209982859,121.24768039,0,51,24.874153914,46.772533732,4.391107144,0.227732999,0.547660312,1580
Yasuhikotakia_modesta_P_14,2,1_2,216.70383693,14.958433253,216.70383693,14.958433253,363.781745931,103.122680681,30.891801104,165.947553248,0.237583001,151.538773916,115,0,157.4964715,54.042665581,3.338189325,0.299563596,0.601659252,2502
Yasuhikotakia_modesta_P_14,3,1_3,36.133613445,68.710084034,36.133613445,68.710084034,327.455844123,95.415760642,7.939752553,176.807105276,0.069730269,153.834326468,0,57,174.029984019,16.0,12.017472838,0.083212171,0.454892966,595
Yasuhikotakia_modesta_P_14,4,1_4,223.609859155,70.223943662,223.609859155,70.223943662,214.627416998,73.51295633,6.148576536,3.304939086,0.096842907,98.994949366,157,73,8.130102354,14.0,11.956093561,0.083639359,0.478759272,355
Yasuhikotakia_modesta_P_15,1,1_1,42.128104575,8.221568627,42.128104575,8.221568627,274.426406871,104.570454324,18.629129194,5.369971633,0.255299225,118.406080925,0,32,15.679524122,31.205289021,5.613276565,0.17814907,0.784012298,1530
Yasuhikotakia_modesta_P_15,2,1_2,219.676249639,19.008234614,219.676249639,19.008234614,388.752308679,112.670221847,39.111328549,163.177820657,0.287783242,160.112460477,117,0,154.075098492,63.47913824,2.880756702,0.347131016,0.672495871,3461
Yasuhikotakia_modesta_P_15,3,1_3,53.835985853,74.541556145,53.835985853,74.541556145,413.355339059,111.575408196,12.9063738,175.928979964,0.083181235,175.353927815,0,37,165.805262387,41.971796364,8.644985022,0.115674,0.300717894,1131
Yasuhikotakia_modesta_P_15,4,1_4,255.398734177,76.85443038,255.398734177,76.85443038,43.556349186,15.022974962,6.695473053,19.450451492,0.523279852,18.357559751,245,80,29.357753543,8.838701347,2.24375109,0.445682235,0.887640449,79
Yasuhikotakia_modesta_P_16,1,1_1,117.763207996,52.949024274,117.763207996,52.949024274,1169.470129473,211.841682632,63.138572406,172.099881742,0.096522298,327.940543392,0,0,165.158617365,84.0,3.35518645,0.29804603,0.518164106,10505
Yasuhikotakia_modesta_P_16,2,1_2,275.043804262,20.630228887,275.043804262,20.630228887,441.580735804,115.810206821,41.788920359,162.848875491,0.24495567,185.324040534,145,0,158.141179932,64.485994574,2.771313684,0.360839701,0.627849356,3801
Yasuhikotakia_modesta_P_16,3,2_1,168.340479055,31.992726676,168.340479055,31.992726676,1091.646752982,327.789965329,71.028587747,177.089975096,0.192825437,327.940543392,0,0,165.158617365,84.0,4.614901911,0.216689329,0.726947465,18286
