Name, ,Image,ClusterID,Area,Coverage (pc),lw_mean,mw_mean,sw_mean,lum_mean,RNL X,RNL Y,RNL Chromaticity,Dmax Chromaticity,Dmax channel,Adj1,Adj2,Adj3,Adj4,hAdj1,hAdj2,hAdj3,hAdj4,vAdj1,vAdj2,vAdj3,vAdj4,Adj5,hAdj5,vAdj5,Adj6,hAdj6,vAdj6,Adj7,hAdj7,vAdj7
Botia_lohachata_C_10,1,Botia_lohachata_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,300057,60.879912837,0.200343732,0.166068011,0.145876316,0.182281466,2.166660966,-1.492653876,2.631052134,0.157320224,lw:sw,590792,13875,2040,315.0,296343,6162,889,84.0,294449,7713,1151,231.0,,,,,,,,,
Botia_lohachata_C_10,2,Botia_lohachata_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,175432,35.594186667,0.343298153,0.286557288,0.246559294,0.313397463,2.086105092,-1.586684712,2.620954564,0.164003793,lw:sw,13875,343872,0,0.0,6162,172337,0,0.0,7713,171535,0,0.0,,,,,,,,,
Botia_lohachata_C_10,3,Botia_lohachata_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,13033,2.644323925,0.09392543,0.077388009,0.070953044,0.085210008,2.236315134,-1.265275144,2.569440906,0.1393292,lw:sw,2040,0,24384,433.0,889,0,12370,131.0,1151,0,12014,302.0,,,,,,,,,
Botia_lohachata_C_10,4,Botia_lohachata_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,4345,0.881576571,0.039725012,0.028957734,0.029205655,0.034043259,3.650536395,-1.18505777,3.838069552,0.156768314,lw:mw,315,0,433,7993.0,84,0,131,4155.0,231,0,302,3838.0,,,,,,,,,
Botia_lohachata_C_11,1,Botia_lohachata_C_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,95018,26.523929823,0.163230506,0.135495169,0.117154673,0.148614749,2.150382094,-1.579746522,2.66828451,0.16433049,lw:sw,182948,549,10941,27.0,91997,208,5198,5.0,90951,341,5743,22.0,814.0,182.0,632.0,,,,,,
Botia_lohachata_C_11,2,Botia_lohachata_C_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,109469,30.557874021,0.396677148,0.335555082,0.282522385,0.3644677,1.932248979,-1.66174606,2.548526257,0.1680725,lw:sw,549,209517,12880,5326.0,208,105274,5861,2307.0,341,104243,7019,3019.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_11,3,Botia_lohachata_C_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,105434,29.431518417,0.271264909,0.227798516,0.193902055,0.24835945,2.016516488,-1.626266091,2.590575254,0.166312014,lw:sw,10941,12880,198460,93.0,5198,5861,99813,26.0,5743,7019,98647,67.0,73.0,40.0,33.0,,,,,,
Botia_lohachata_C_11,4,Botia_lohachata_C_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,42455,11.851159155,0.630686291,0.521067501,0.429529683,0.572920562,2.204672106,-1.877904692,2.896049918,0.189731727,lw:sw,27,5326,93,82187.0,5,2307,26,41286.0,22,3019,67,40901.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_11,5,Botia_lohachata_C_11_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,5859,1.635518584,0.046233671,0.03390637,0.034446812,0.039730841,3.580812056,-1.118760266,3.75151163,0.153821994,lw:mw,814,0,73,0.0,182,0,40,0.0,632,0,33,0.0,10893.0,5674.0,5219.0,,,,,,
Botia_lohachata_C_12,1,Botia_lohachata_C_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,72017,17.861536325,0.142397834,0.120522359,0.111038744,0.130870043,1.925931532,-1.131805891,2.233874849,0.123735453,lw:sw,137729,9696,9,166.0,69570,4283,1,57.0,68159,5413,8,109.0,,,,,,,,,
Botia_lohachata_C_12,2,Botia_lohachata_C_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,230445,57.154584867,0.230705372,0.196709878,0.17706577,0.212790791,1.840737324,-1.239238777,2.219014791,0.131543399,lw:sw,9696,450329,10533,44.0,4283,225940,4552,30.0,5413,224389,5981,14.0,,,,,,,,,
Botia_lohachata_C_12,3,Botia_lohachata_C_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,99867,24.768846913,0.357904551,0.303488828,0.266125628,0.329229138,1.904362032,-1.414099984,2.37197671,0.147074495,lw:sw,9,10533,194448,2.0,1,4552,97582,2.0,8,5981,96866,0.0,,,,,,,,,
Botia_lohachata_C_12,4,Botia_lohachata_C_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,867,0.215031895,0.042634489,0.033820278,0.033860975,0.037984419,2.674337731,-0.897707874,2.82098595,0.11528661,lw:mw,166,44,2,1572.0,57,30,2,804.0,109,14,0,768.0,,,,,,,,,
Botia_lohachata_C_13,1,Botia_lohachata_C_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,152201,25.669692927,0.123149377,0.100852935,0.086063905,0.111399588,2.306352405,-1.709465266,2.870807014,0.177261557,lw:sw,294121,18018,21,344.0,147801,8149,7,109.0,146320,9869,14,235.0,19.0,5.0,14.0,,,,,,
Botia_lohachata_C_13,2,Botia_lohachata_C_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,314847,53.101003338,0.230040549,0.197360616,0.170361495,0.212819222,1.769278088,-1.460595425,2.294271986,0.149047824,lw:sw,18018,613244,12849,65.0,8149,307953,5345,31.0,9869,305291,7504,34.0,1.0,1.0,0.0,,,,,,
Botia_lohachata_C_13,3,Botia_lohachata_C_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,124030,20.918469746,0.392548414,0.339211307,0.288218844,0.364441399,1.68629664,-1.525066543,2.273636805,0.153252919,lw:sw,21,12849,241569,0.0,7,5345,121321,0.0,14,7504,120248,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_13,4,Botia_lohachata_C_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,983,0.165789372,0.052507791,0.041077037,0.038876637,0.046477681,2.834950081,-1.281705962,3.111223575,0.149162764,lw:sw,344,65,0,1561.0,109,31,0,847.0,235,34,0,714.0,186.0,75.0,111.0,,,,,,
Botia_lohachata_C_13,5,Botia_lohachata_C_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,860,0.145044618,0.031487531,0.019552575,0.019850546,0.025186473,5.502005471,-1.77275658,5.78054756,0.233834845,lw:mw,19,1,0,186.0,5,1,0,75.0,14,0,0,111.0,1560.0,803.0,757.0,,,,,,
Botia_lohachata_C_14,1,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,45058,26.849004886,0.112766157,0.093708199,0.082552493,0.102722896,2.137717447,-1.465944996,2.592070719,0.154689089,lw:sw,85971,76,5060,1442.0,42991,19,2641,882.0,42980,57,2419,560.0,970.0,394.0,576.0,0.0,0.0,0.0,,,
Botia_lohachata_C_14,2,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,532,0.317006316,0.046206819,0.035304583,0.03569224,0.040453256,3.10748754,-0.987302046,3.260558869,0.133751053,lw:mw,76,937,22,41.0,19,489,5,29.0,57,448,17,12.0,12.0,4.0,8.0,42.0,22.0,20.0,,,
Botia_lohachata_C_14,3,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,19418,11.570730545,0.178692098,0.151781951,0.133817906,0.164511143,1.884705514,-1.375740848,2.333404756,0.143592816,lw:sw,5060,22,33376,5351.0,2641,5,16746,2663.0,2419,17,16630,2688.0,5.0,0.0,5.0,0.0,0.0,0.0,,,
Botia_lohachata_C_14,4,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,98579,58.740912883,0.313382247,0.267881715,0.231556589,0.289404856,1.811484562,-1.46673658,2.330835153,0.150155674,lw:sw,1442,41,5351,193466.0,882,29,2663,96755.0,560,12,2688,96711.0,7.0,2.0,5.0,0.0,0.0,0.0,,,
Botia_lohachata_C_14,5,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,3992,2.378739125,0.070166287,0.056529703,0.052955807,0.062978443,2.495343871,-1.226892417,2.780648493,0.139783848,lw:sw,970,12,5,7.0,394,4,0,2.0,576,8,5,5.0,7209.0,3720.0,3489.0,46.0,27.0,19.0,,,
Botia_lohachata_C_14,6,Botia_lohachata_C_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,241,0.143606245,0.034817084,0.026023709,0.027152663,0.030173218,3.361357006,-0.888332501,3.476759347,0.144530915,lw:mw,0,42,0,0.0,0,22,0,0.0,0,20,0,0.0,46.0,27.0,19.0,414.0,203.0,211.0,,,
Botia_lohachata_C_4,1,Botia_lohachata_C_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,141937,34.26352622,0.313638799,0.266080745,0.230454536,0.288577159,1.89882694,-1.484712221,2.410376346,0.152886018,lw:sw,270036,14540,12215,147.0,135438,6989,5851,69.0,134598,7551,6364,78.0,27.0,13.0,14.0,,,,,,
Botia_lohachata_C_4,2,Botia_lohachata_C_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,168751,40.736413431,0.542359669,0.45928364,0.389512026,0.498581158,1.919833623,-1.615032551,2.508802759,0.164022198,lw:sw,14540,330093,140,0.0,6989,165207,73,0.0,7551,164886,67,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_4,3,Botia_lohachata_C_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,84438,20.383294186,0.20190322,0.168261767,0.147208851,0.184175148,2.104658049,-1.495294186,2.581761067,0.156667079,lw:sw,12215,140,160906,2337.0,5851,73,80889,947.0,6364,67,80017,1390.0,124.0,47.0,77.0,,,,,,
Botia_lohachata_C_4,4,Botia_lohachata_C_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,17136,4.136622483,0.122200357,0.101602512,0.093435645,0.111345071,2.131518195,-1.212135476,2.452068969,0.13339476,lw:sw,147,0,2337,32215.0,69,0,947,16379.0,78,0,1390,15836.0,228.0,57.0,171.0,,,,,,
Botia_lohachata_C_4,5,Botia_lohachata_C_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,1989,0.480143681,0.05186295,0.038546937,0.039067988,0.044829947,3.426341956,-1.080487485,3.592669259,0.14728492,lw:mw,27,0,124,228.0,13,0,47,57.0,14,0,77,171.0,3655.0,1904.0,1751.0,,,,,,
Botia_lohachata_C_5,1,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,128648,50.069666612,0.304932234,0.256067682,0.220155311,0.279182116,2.016671691,-1.567721796,2.55435243,0.16145293,lw:sw,250570,9644,2673,73.0,125851,4368,1025,38.0,124719,5276,1648,35.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_5,2,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,101767,39.607609618,0.500078826,0.419135274,0.356584839,0.457424064,2.038891114,-1.6368426,2.61463777,0.167503295,lw:sw,9644,198668,0,0.0,4368,99575,0,0.0,5276,99093,0,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_5,3,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,23475,9.136445368,0.136949527,0.111829762,0.0992982,0.12371211,2.339839024,-1.488026438,2.772917117,0.159372227,lw:sw,2673,0,44670,408.0,1025,0,22743,134.0,1648,0,21927,274.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_5,4,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,2927,1.139185329,0.057323188,0.045884095,0.045687873,0.051293861,2.570225923,-0.894645698,2.721479785,0.112952091,lw:sw,73,0,408,5423.0,38,0,134,2777.0,35,0,274,2646.0,54.0,26.0,28.0,,,,,,
Botia_lohachata_C_5,5,Botia_lohachata_C_5_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,121,0.047093073,0.034025668,0.025808472,0.027413541,0.029692029,3.191755748,-0.72625732,3.273339953,0.137332909,lw:mw,0,0,0,54.0,0,0,0,26.0,0,0,0,28.0,215.0,108.0,107.0,,,,,,
Botia_lohachata_C_6,1,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,1084,0.298332476,0.053138991,0.040795106,0.040140465,0.046625523,3.052456829,-1.12747106,3.254025766,0.139350366,lw:sw,1900,51,225,0.0,1008,5,79,0.0,892,46,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,11.0
Botia_lohachata_C_6,2,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,83733,23.044532452,0.227887906,0.187584691,0.161389216,0.206649306,2.247332281,-1.64167204,2.783089914,0.170826095,lw:sw,51,159791,1791,11603.0,5,80517,685,5432.0,46,79274,1106,6171.0,110.0,40.0,70.0,68.0,20.0,48.0,31.0,8.0,23.0
Botia_lohachata_C_6,3,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,15492,4.263622428,0.107970189,0.090328407,0.083640577,0.098672127,2.060035518,-1.147683074,2.358160888,0.126974142,lw:sw,225,1791,29157,131.0,79,685,14847,53.0,146,1106,14310,78.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,113.0,183.0
Botia_lohachata_C_6,4,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,144486,39.764636593,0.348702347,0.287108657,0.241506261,0.316244362,2.244266574,-1.772795351,2.859988779,0.181624065,lw:sw,0,11603,131,276838.0,0,5432,53,138716.0,0,6171,78,138122.0,12002.0,5803.0,6199.0,436.0,235.0,201.0,0.0,0.0,0.0
Botia_lohachata_C_6,5,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,59498,16.374709993,0.462423468,0.381264623,0.317134994,0.419655253,2.228440657,-1.833075466,2.88550055,0.186372775,lw:sw,0,110,0,12002.0,0,40,0,5803.0,0,70,0,6199.0,109863.0,55132.0,54731.0,6112.0,2883.0,3229.0,0.0,0.0,0.0
Botia_lohachata_C_6,6,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,6,57127,15.722176506,0.667683569,0.550882948,0.459925576,0.606133236,2.220411089,-1.80862811,2.863801851,0.18424646,lw:sw,0,68,0,436.0,0,20,0,235.0,0,48,0,201.0,6112.0,2883.0,3229.0,110946.0,55558.0,55388.0,0.0,0.0,0.0
Botia_lohachata_C_6,7,Botia_lohachata_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,7,1933,0.531989553,0.040132478,0.028273504,0.029287325,0.033868125,4.044489622,-1.161852664,4.20806344,0.173361659,lw:mw,25,31,296,0.0,14,8,113,0.0,11,23,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.0,1820.0,1736.0
Botia_lohachata_C_7,1,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,127177,27.239878512,0.100223412,0.081274904,0.074270228,0.090237943,2.419858259,-1.346786402,2.769394809,0.148734267,lw:sw,245788,14863,42,150.0,123852,6267,10,61.0,121936,8596,32,89.0,,,,,,,,,
Botia_lohachata_C_7,2,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,247639,53.041479787,0.160423857,0.132679547,0.117072491,0.145803448,2.192589683,-1.47508719,2.642599428,0.156223195,lw:sw,14863,481562,11082,84.0,6267,241787,5141,47.0,8596,239775,5941,37.0,,,,,,,,,
Botia_lohachata_C_7,3,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,91004,19.492030038,0.273782039,0.227674171,0.194984072,0.249484608,2.129475176,-1.628673702,2.680903309,0.168096552,lw:sw,42,11082,176274,0.0,10,5141,88363,0.0,32,5941,87911,0.0,,,,,,,,,
Botia_lohachata_C_7,4,Botia_lohachata_C_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1058,0.226611663,0.039394774,0.02826049,0.028233508,0.033518944,3.835575546,-1.303210365,4.050925453,0.165038437,lw:sw,150,84,0,1926.0,61,47,0,972.0,89,37,0,954.0,,,,,,,,,
Botia_lohachata_C_8,1,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_t1_WeberFiltered_itr5_rad5_fall3_t1,1,86107,21.690458737,0.191841641,0.159813763,0.143216026,0.174963886,2.10920202,-1.356117362,2.507546103,0.145126107,lw:sw,166172,8446,1,1026.0,83910,3603,0,148.0,82262,4843,1,878.0,462.0,165.0,297.0,,,,,,
Botia_lohachata_C_8,2,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_t1_WeberFiltered_itr5_rad5_fall3_t1,2,219945,55.404414821,0.335609384,0.282679606,0.249511989,0.307717018,1.98186926,-1.40182765,2.427535072,0.147144506,lw:sw,8446,431613,7883,8.0,3603,216463,3280,2.0,4843,215150,4603,6.0,19.0,13.0,6.0,,,,,,
Botia_lohachata_C_8,3,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_t1_WeberFiltered_itr5_rad5_fall3_t1,3,83341,20.99369995,0.575548529,0.477301066,0.407966669,0.523775139,2.161337164,-1.650963414,2.719753395,0.170390717,lw:sw,1,7883,162740,0.0,0,3280,81701,0.0,1,4603,81039,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_C_8,4,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_t1_WeberFiltered_itr5_rad5_fall3_t1,4,4628,1.165798867,0.084037804,0.066272437,0.062256137,0.074675099,2.742346644,-1.294098208,3.032351445,0.148889741,lw:sw,1026,8,0,8250.0,148,2,0,4506.0,878,6,0,3744.0,162.0,41.0,121.0,,,,,,
Botia_lohachata_C_8,5,Botia_lohachata_C_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_t1_WeberFiltered_itr5_rad5_fall3_t1,5,2960,0.745627624,0.048089436,0.035796645,0.034990823,0.041607003,3.408794374,-1.286646133,3.643533636,0.157662162,lw:sw,462,19,0,162.0,165,13,0,41.0,297,6,0,121.0,5336.0,2777.0,2559.0,,,,,,
Botia_lohachata_P_1,1,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,120894,32.651021847,0.258591407,0.221434161,0.196597939,0.23901068,1.791228343,-1.303095759,2.215075063,0.136192703,lw:sw,228961,13604,10600,4.0,114872,6484,5370,1.0,114089,7120,5230,3.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_1,2,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,167076,45.123845071,0.4756171,0.40954923,0.35828076,0.440801366,1.726935014,-1.367926447,2.203072243,0.140708288,lw:sw,13604,327189,235,0.0,6484,163755,126,0.0,7120,163434,109,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_1,3,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,79886,21.575591272,0.16243617,0.135324013,0.11942731,0.14814885,2.108648227,-1.445637883,2.556612257,0.152587559,lw:sw,10600,235,153316,319.0,5370,126,76865,87.0,5230,109,76451,232.0,237.0,88.0,149.0,,,,,,
Botia_lohachata_P_1,4,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,4,1155,0.311942117,0.071456703,0.05953661,0.057932987,0.065171751,2.107345469,-0.872933759,2.280990635,0.10451927,lw:sw,4,0,319,1989.0,1,0,87,1069.0,3,0,232,920.0,29.0,17.0,12.0,,,,,,
Botia_lohachata_P_1,5,Botia_lohachata_P_1_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,5,1250,0.337599693,0.042786381,0.033572148,0.033497684,0.037923768,2.800432861,-0.960425702,2.96054754,0.121764577,lw:sw,0,0,237,29.0,0,0,88,17.0,0,0,149,12.0,2283.0,1170.0,1113.0,,,,,,
Botia_lohachata_P_10,1,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,1,429378,77.384507527,0.367629243,0.306649222,0.267500887,0.335494644,2.094298861,-1.508859346,2.581229212,0.157650142,lw:sw,851555,9934,145,580.0,426824,4128,57,210.0,424731,5806,88,370.0,3.0,1.0,2.0,,,,,,
Botia_lohachata_P_10,2,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,2,122738,22.12041531,0.638755278,0.534117936,0.46261016,0.583614619,2.065827169,-1.541126485,2.577346064,0.159933399,lw:sw,9934,240509,0,0.0,4128,120674,0,0.0,5806,119835,0,0.0,0.0,0.0,0.0,,,,,,
Botia_lohachata_P_10,3,Botia_lohachata_P_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3_FishOutline,3,832,0.149946924,0.073018016,0.062357159,0.060570339,0.067396227,1.822449202,-0.786914725,1.985083343,0.093179356,lw:sw,145,0,1445,88.0,57,0,744,39.0,88,0,701,49.0,67.0,33.0,34.0,,,,,,
