Name, ,Image,Pass,ClusterID,lw_mean,lw_sd,mw_mean,mw_sd,sw_mean,sw_sd,lum_mean,lum_sd,Area,Coverage (pc),RNL X,RNL Y,RNL Saturation,Dmax Chromaticity,Dmax channel
Botia_lohachata_P_12,1,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.096479499,0.016690194,0.07641133,0.014557431,0.06840374,0.013165577,0.085903372,0.015294859,8797,1.382428408,2.692773758,-1.559689363,3.111858194,0.170276613,lw:sw
Botia_lohachata_P_12,2,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.278624303,0.097265526,0.220303859,0.078765996,0.186108615,0.066844873,0.247891215,0.087399386,545515,85.7264328,2.711906869,-1.905875777,3.314634421,0.19907281,lw:sw
Botia_lohachata_P_12,3,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.044957964,0.007623225,0.033672197,0.007118484,0.033590116,0.006516787,0.039004695,0.007295061,3263,0.512772977,3.337746107,-1.143493905,3.528190384,0.144724705,lw:sw
Botia_lohachata_P_12,4,Botia_lohachata_P_12_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.726285152,0.143341236,0.581542915,0.113817206,0.492872635,0.099962029,0.650010448,0.127309514,78769,12.378367424,2.56643002,-1.837654308,3.156506994,0.191453903,lw:sw
Botia_lohachata_P_13,1,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.38444605,0.063286298,0.318225053,0.052520081,0.278653914,0.045285484,0.349549619,0.057339599,150719,50.914798737,2.182913182,-1.516610425,2.658047618,0.159541761,lw:sw
Botia_lohachata_P_13,2,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.229928994,0.045467042,0.187607322,0.037582858,0.165902507,0.033109489,0.20762661,0.041096127,84546,28.560714722,2.348900812,-1.515119952,2.795160728,0.161751873,lw:sw
Botia_lohachata_P_13,3,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.079702553,0.010277488,0.06424971,0.008577549,0.061806478,0.008285086,0.071553836,0.009291269,1251,0.422603726,2.488677406,-1.069121893,2.708604226,0.126465957,lw:sw
Botia_lohachata_P_13,4,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.706870637,0.121514995,0.578739822,0.096185076,0.496771534,0.085587417,0.63934964,0.107479194,57230,19.333023071,2.309354134,-1.676198316,2.853551701,0.174552793,lw:sw
Botia_lohachata_P_13,5,Botia_lohachata_P_13_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.045750668,0.008183712,0.032689685,0.006745616,0.032996085,0.006679964,0.038853638,0.007367428,2276,0.768861771,3.88151377,-1.258486766,4.080433566,0.166508466,lw:mw
Botia_lohachata_P_14,1,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.240632202,0.056761791,0.19717042,0.0474679,0.171692563,0.04139923,0.217729118,0.051730697,101231,44.162864685,2.300192075,-1.588953453,2.795649595,0.167197425,lw:sw
Botia_lohachata_P_14,2,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.085851243,0.014166561,0.070460129,0.013130001,0.068290962,0.012306931,0.077736084,0.01355135,986,0.430150688,2.281345637,-0.955034387,2.473181877,0.113922602,lw:sw
Botia_lohachata_P_14,3,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.050144404,0.009557495,0.037481074,0.00831837,0.037055573,0.007605332,0.043460182,0.008841117,2640,1.151721954,3.361017497,-1.203968579,3.57015111,0.150101308,lw:sw
Botia_lohachata_P_14,4,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.421859474,0.066816676,0.34640961,0.054102501,0.297290436,0.048288146,0.382099707,0.0597527,65258,28.469343185,2.275355893,-1.665807206,2.819957107,0.173217067,lw:sw
Botia_lohachata_P_14,5,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.73184919,0.123465288,0.591596735,0.098101627,0.50210032,0.086577538,0.657940461,0.10934952,43028,18.77132225,2.456632512,-1.792254038,3.040923846,0.186189847,lw:sw
Botia_lohachata_P_14,6,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,1.214178986,0.179582001,0.992662125,0.136686705,0.845774622,0.110496383,1.097446416,0.156247829,10307,4.49651432,2.325963338,-1.725265489,2.895970728,0.178841097,lw:sw
Botia_lohachata_P_14,7,Botia_lohachata_P_14_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.130542795,0.020504132,0.105604088,0.015886586,0.095433352,0.015088557,0.117400079,0.017850705,5772,2.518082857,2.448027202,-1.421605003,2.830865233,0.155367915,lw:sw
Botia_lohachata_P_15,1,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.167732482,0.033375156,0.136978696,0.028125146,0.120560021,0.024819497,0.151525861,0.030487881,24751,8.540364265,2.338802344,-1.53940225,2.799956373,0.163627079,lw:sw
Botia_lohachata_P_15,2,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.059188505,0.012861007,0.045372806,0.011920958,0.045136405,0.01046611,0.051901871,0.01232895,2976,1.026872635,3.069380089,-1.069011863,3.250212377,0.134695533,lw:sw
Botia_lohachata_P_15,3,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.241096532,0.032339694,0.197850847,0.028638771,0.173572553,0.028801673,0.218307363,0.030179415,34632,11.94981575,2.282672266,-1.539399057,2.753242113,0.162838228,lw:sw
Botia_lohachata_P_15,4,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.470391489,0.132478549,0.394546775,0.109895369,0.348403201,0.095138896,0.430423651,0.120438118,188231,64.94934845,2.030295253,-1.415691601,2.475132628,0.148985197,lw:sw
Botia_lohachata_P_15,5,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.105702916,0.009091758,0.085226739,0.007333796,0.079751179,0.007720805,0.094911117,0.007900062,493,0.170110285,2.486285471,-1.230245527,2.774007841,0.139936174,lw:sw
Botia_lohachata_P_15,6,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.931966936,0.14805577,0.767065586,0.119888457,0.665583495,0.106331756,0.845068999,0.132628148,36381,12.553310394,2.248505352,-1.592241617,2.755178703,0.166744934,lw:sw
Botia_lohachata_P_15,7,Botia_lohachata_P_15_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.043099626,0.008501416,0.030749848,0.007183371,0.030892007,0.006185246,0.03658152,0.007745217,2348,0.810180366,3.898631996,-1.291917933,4.107113754,0.167229062,lw:mw
Botia_lohachata_P_2,1,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.140316238,0.031514062,0.117085199,0.026646995,0.106990765,0.022980806,0.128073994,0.028828713,18149,7.266343117,2.089984989,-1.235375918,2.427795484,0.134753454,lw:sw
Botia_lohachata_P_2,2,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.388510052,0.120799727,0.322996214,0.099742474,0.281707309,0.085319017,0.353986273,0.109569184,228682,91.557762146,2.132496618,-1.522897533,2.620450099,0.159355381,lw:sw
Botia_lohachata_P_2,3,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.075116407,0.009360285,0.062384563,0.008781609,0.063275122,0.008108196,0.06840587,0.008980398,2254,0.902437449,2.144536724,-0.642459326,2.23870314,0.092594573,lw:mw
Botia_lohachata_P_2,4,Botia_lohachata_P_2_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.045734227,0.007130596,0.035442816,0.006762506,0.035244774,0.006606787,0.040303828,0.006883917,683,0.273453772,2.943655096,-1.028701813,3.118225897,0.129533001,lw:sw
Botia_lohachata_P_3,1,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.349930184,0.066542122,0.297129792,0.057206352,0.261436229,0.051263403,0.322105992,0.061466336,153010,66.435386658,1.88869348,-1.388889703,2.344392814,0.14474782,lw:sw
Botia_lohachata_P_3,2,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.109811865,0.019735142,0.094687141,0.017778366,0.092027876,0.016225312,0.10184045,0.018689127,819,0.35560149,1.711166119,-0.745829831,1.866641804,0.088109453,lw:sw
Botia_lohachata_P_3,3,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.145734466,0.023712636,0.126140421,0.021136967,0.116854675,0.02131587,0.135408766,0.02223532,5322,2.310758352,1.667288623,-1.012125869,1.950448699,0.109980906,lw:sw
Botia_lohachata_P_3,4,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.608418739,0.121907415,0.508453612,0.102167158,0.436359431,0.093680235,0.555740192,0.11107369,68016,29.531856537,2.072578023,-1.59717815,2.616592766,0.164685014,lw:sw
Botia_lohachata_P_3,5,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.080451969,0.011882709,0.069479031,0.010872466,0.070839546,0.010839332,0.074667923,0.01127642,959,0.416388065,1.693209932,-0.459194495,1.754371528,0.073186581,lw:mw
Botia_lohachata_P_3,6,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.041188972,0.008209391,0.030812751,0.006821825,0.029966493,0.005285618,0.035714185,0.00745471,1588,0.689493477,3.351446783,-1.297014989,3.593667127,0.157717747,lw:sw
Botia_lohachata_P_3,7,Botia_lohachata_P_3_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,7,0.055916965,0.007967716,0.044474686,0.007417087,0.045577288,0.007595217,0.049881399,0.007649999,600,0.260513902,2.643676684,-0.750879842,2.748244339,0.113976402,lw:mw
Botia_lohachata_P_4,1,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.206036081,0.040692097,0.171040432,0.033993554,0.157588109,0.031387856,0.187594418,0.037024324,116456,29.255083084,2.14950415,-1.2072033,2.465300773,0.133236381,lw:sw
Botia_lohachata_P_4,2,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.038927918,0.008574228,0.029540552,0.007761919,0.030559226,0.007791263,0.033975792,0.008086378,9015,2.264671326,3.186390265,-0.879325166,3.305494769,0.137104953,lw:mw
Botia_lohachata_P_4,3,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.336856909,0.050070093,0.282153031,0.043204976,0.257232591,0.03934805,0.308029647,0.046261823,167486,42.07440567,2.046242334,-1.234110753,2.389589303,0.134027478,lw:sw
Botia_lohachata_P_4,4,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.50683261,0.058414533,0.427542914,0.047849621,0.383406811,0.042740073,0.46504938,0.052410884,51523,12.94316864,1.964459832,-1.303065831,2.3573466,0.138643377,lw:sw
Botia_lohachata_P_4,5,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.069959273,0.011975174,0.05852865,0.011716213,0.057427382,0.011891356,0.063934122,0.011789419,964,0.24216786,2.059962925,-0.808213058,2.21283881,0.098376795,lw:sw
Botia_lohachata_P_4,6,Botia_lohachata_P_4_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.683332208,0.069963481,0.57198079,0.05741682,0.515746549,0.056019721,0.624653437,0.062763157,52627,13.220505714,2.053945137,-1.301297603,2.431474055,0.139762011,lw:sw
Botia_lohachata_P_6,1,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.241179721,0.053409232,0.202843112,0.04588202,0.179973808,0.040016789,0.220977502,0.049319714,218569,47.930538177,1.998909757,-1.37720588,2.427413491,0.14532922,lw:sw
Botia_lohachata_P_6,2,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.37250024,0.039248198,0.311808966,0.03244877,0.269581784,0.029349661,0.340517806,0.03529029,144590,31.70749855,2.05361306,-1.547465439,2.571376263,0.160288643,lw:sw
Botia_lohachata_P_6,3,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.552628562,0.09350093,0.461998666,0.082788172,0.402577664,0.080185649,0.504869396,0.087549165,87062,19.092041016,2.0683601,-1.506484984,2.55882991,0.157087437,lw:sw
Botia_lohachata_P_6,4,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.08948337,0.016780619,0.073565427,0.016685024,0.068404329,0.015114134,0.081094885,0.016671289,2550,0.559195817,2.261814433,-1.191428602,2.556424582,0.133506543,lw:sw
Botia_lohachata_P_6,5,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.045889383,0.007679169,0.038205419,0.007476289,0.0385494,0.006664649,0.041837071,0.007541735,2695,0.590993226,2.116076439,-0.66336739,2.217619397,0.091372642,lw:mw
Botia_lohachata_P_6,6,Botia_lohachata_P_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.033572427,0.006024166,0.024252225,0.005036077,0.023858327,0.003667854,0.028657202,0.005476939,546,0.119733691,3.755072588,-1.36633216,3.995927141,0.169144555,lw:sw
Botia_lohachata_P_7,1,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.049201366,0.007237993,0.037476296,0.006381767,0.036846232,0.005325252,0.043016224,0.006737851,1389,0.32848528,3.143262204,-1.16275065,3.351430494,0.143584874,lw:sw
Botia_lohachata_P_7,2,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.149378005,0.029835284,0.124523541,0.025294188,0.110393412,0.021863107,0.136280384,0.027350737,127403,30.12959671,2.101398201,-1.416700289,2.534346879,0.150072684,lw:sw
Botia_lohachata_P_7,3,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.253116436,0.038494491,0.214043389,0.033519375,0.187495719,0.031437965,0.232526138,0.035698234,212976,50.366798401,1.9361087,-1.430971947,2.407529359,0.148930791,lw:sw
Botia_lohachata_P_7,4,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.389469409,0.050122263,0.334220379,0.043852009,0.292553497,0.040067045,0.36035487,0.046468862,80701,19.085018158,1.766526782,-1.377880195,2.240350576,0.142100669,lw:sw
Botia_lohachata_P_7,5,Botia_lohachata_P_7_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.034992842,0.002883767,0.025743828,0.002238549,0.02661694,0.002043433,0.030107842,0.002452683,381,0.090102874,3.544359772,-1.003651299,3.683721233,0.152280549,lw:mw
Botia_lohachata_P_8,1,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.174012884,0.040925224,0.147596182,0.035213282,0.134016891,0.031015977,0.160092031,0.037818046,76167,18.674560547,1.901218419,-1.208752366,2.252934477,0.129844566,lw:sw
Botia_lohachata_P_8,2,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.312400743,0.049045649,0.269103436,0.043397432,0.243035518,0.041164514,0.28958439,0.045891505,175346,42.991184235,1.722719941,-1.179855155,2.088018722,0.124884221,lw:sw
Botia_lohachata_P_8,3,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.465490781,0.053823847,0.402695049,0.045197368,0.361508927,0.040842,0.432399363,0.048952165,131329,32.199134827,1.673318642,-1.198327854,2.058150851,0.125733846,lw:sw
Botia_lohachata_P_8,4,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.063520136,0.006835861,0.052762947,0.006474173,0.052555308,0.005689375,0.057847876,0.006584634,740,0.181432575,2.142534884,-0.747946277,2.269334564,0.094462944,lw:sw
Botia_lohachata_P_8,5,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.671314934,0.07453724,0.568373393,0.061285814,0.494431503,0.051562386,0.61706791,0.067185529,21578,5.290475845,1.922124406,-1.466950127,2.417954695,0.151734053,lw:sw
Botia_lohachata_P_8,6,Botia_lohachata_P_8_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.043631604,0.007572497,0.032238099,0.006831666,0.032707991,0.006618784,0.037618579,0.007103117,2705,0.663209617,3.494525041,-1.097438563,3.662796289,0.150172006,lw:mw
Botia_lohachata_P_9,1,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.283821271,0.052683624,0.238949535,0.046219195,0.207153183,0.041832908,0.260175243,0.049154364,125183,38.912841797,1.987163799,-1.509016787,2.49518569,0.156154944,lw:sw
Botia_lohachata_P_9,2,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.420052242,0.031232165,0.354751084,0.025889265,0.304773154,0.027138227,0.38564054,0.027762182,70109,21.793218613,1.951025871,-1.549849961,2.491693571,0.159043942,lw:sw
Botia_lohachata_P_9,3,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.153172771,0.032561443,0.127414942,0.026252796,0.113445663,0.021590079,0.139599071,0.029139781,32652,10.14979744,2.126019176,-1.399719727,2.545421939,0.149003603,lw:sw
Botia_lohachata_P_9,4,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.567621698,0.096623125,0.477818915,0.077342162,0.409107739,0.067664489,0.520298395,0.086191331,89651,27.867803574,1.988676673,-1.582538078,2.541507757,0.162290552,lw:sw
Botia_lohachata_P_9,5,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,5,0.074382333,0.011956303,0.063019038,0.011389958,0.060103276,0.010773448,0.068391195,0.011594455,1705,0.529995263,1.914293166,-0.925216492,2.126157069,0.106175352,lw:sw
Botia_lohachata_P_9,6,Botia_lohachata_P_9_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,6,0.05170391,0.009376205,0.040989535,0.008895597,0.042139291,0.008873798,0.04605317,0.009083778,2401,0.746345222,2.681423505,-0.745048548,2.783007249,0.115589342,lw:mw
Yasuhikotakia_modesta_C_10,1,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.228826483,0.056619614,0.214744416,0.052884485,0.19465118,0.050320127,0.221405665,0.053739771,315556,98.880699158,0.733417885,-0.823783303,1.102959983,0.080701549,lw:sw
Yasuhikotakia_modesta_C_10,2,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,2,0.083086495,0.013337566,0.070985547,0.0113336,0.063075079,0.009480321,0.076709176,0.012233548,2034,0.637361825,1.817578158,-1.307240101,2.238853957,0.136912973,lw:sw
Yasuhikotakia_modesta_C_10,3,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,3,0.037125636,0.006669954,0.030807946,0.005743169,0.031721188,0.004100647,0.033795821,0.006159224,1140,0.357223421,2.153935373,-0.557520697,2.224919531,0.092998039,lw:mw
Yasuhikotakia_modesta_C_10,4,Yasuhikotakia_modesta_C_10_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,4,0.061470591,0.010709129,0.051613287,0.009994993,0.05142621,0.009760897,0.056275568,0.010317756,398,0.124714851,2.018195343,-0.704053304,2.137475964,0.088969583,lw:sw
Yasuhikotakia_modesta_C_6,1,Yasuhikotakia_modesta_C_6_Sony_A7_28_to_70mm_D65_to_Pike_Cichlid_Crenicichla_frenata_D65_Acuity8.08_Dist100_FishOutline_WeberFiltered_itr5_rad5_fall3,20,1,0.232292642,0.040500986,0.189262397,0.032381788,0.150569906,0.031407099,0.209617027,0.034924624,58396,16.686191559,2.365575885,-2.140468571,3.190228044,0.213451896,lw:sw
